NOTE: This file contains default dependent matrixes. There is a matrix for each day. Each element in the matrix 
is the conditional probability of the bank indicated in its row heading going default given the bank indicated in 
 its column heading default.
   
  Date ,    ,  HR,  DIA,  SYS 
, DIA, 0.623738555487645,  1,  0.0476775920132991, 
, SYS, 0.23652226890876,  0.471749065356567,  1, 
12/05/2016, HR, 1,  0.0169705901153872,  0.000680891462596138, 
, DIA, 0.635960140958266,  1,  0.0501542124154984, 
, SYS, 0.241139826395048,  0.473986003457785,  1, 
13/05/2016, HR, 1,  0.0126236302538465,  0.000488326360858714, 
, DIA, 0.626703160024373,  1,  0.0467841360133394, 
, SYS, 0.264218641404167,  0.50988740065122,  1, 
14/05/2016, HR, 1,  0.0511248012930633,  0.00251408491281663, 
, DIA, 0.684259995764913,  1,  0.0613297197433309, 
, SYS, 0.273971271517632,  0.499351715582395,  1, 
15/05/2016, HR, 1,  0.0638654001059603,  0.00236120894376295, 
, DIA, 0.596856751472756,  1,  0.044957010661527, 
, SYS, 0.217862115955326,  0.443854114474286,  1, 
16/05/2016, HR, 1,  0.0208307221533142,  0.00145582455967764, 
, DIA, 0.776123114892698,  1,  0.0936728965876897, 
, SYS, 0.285291736758713,  0.492683263242643,  1, 
17/05/2016, HR, 1,  0.105751130845069,  0.00706033165388202, 
, DIA, 0.746719977593714,  1,  0.087323290431039, 
, SYS, 0.257102552726842,  0.450338034677775,  1, 
18/05/2016, HR, 1,  0.107737188808086,  0.00711174533801333, 
, DIA, 0.743718571138527,  1,  0.085182480772369, 
, SYS, 0.268656630872856,  0.46615319404487,  1, 
19/05/2016, HR, 1,  0.102335307538276,  0.00785894746032094, 
, DIA, 0.778743766358273,  1,  0.102406204045842, 
, SYS, 0.2622590266213,  0.449079513570068,  1, 
20/05/2016, HR, 1,  0.165460476907728,  0.00978443050563713, 
, DIA, 0.700572887736963,  1,  0.0736693380654247, 
, SYS, 0.248707359977081,  0.442263193815055,  1, 
21/05/2016, HR, 1,  0.166843222689604,  0.0131621261503186, 
, DIA, 0.769610420194913,  1,  0.105755520101007, 
, SYS, 0.222455534253055,  0.387487629121707,  1, 
22/05/2016, HR, 1,  0.160183044828203,  0.0130527009525166, 
, DIA, 0.778396828978349,  1,  0.111820392432662, 
, SYS, 0.205432650850206,  0.362164252368477,  1, 
23/05/2016, HR, 1,  0.21157322081679,  0.0169175699700067, 
, DIA, 0.761554639519687,  1,  0.107355603644, 
, SYS, 0.194758363265845,  0.343354293292715,  1, 
24/05/2016, HR, 1,  0.190040374902307,  0.0166128136431779, 
, DIA, 0.786984094420885,  1,  0.123149919997892, 
, SYS, 0.16821445463035,  0.301116238126533,  1, 
25/05/2016, HR, 1,  0.24629381318721,  0.0207401726587523, 
, DIA, 0.764812359028474,  1,  0.115513272658198, 
, SYS, 0.156168368746273,  0.280098768864697,  1, 
26/05/2016, HR, 1,  0.46532429591735,  0.0370579838451255, 
, DIA, 0.671053387592929,  1,  0.0952391760227031, 
, SYS, 0.126751542733049,  0.225884146557848,  1, 
27/05/2016, HR, 1,  0.495467234677714,  0.0395842035140715, 
, DIA, 0.655929113605176,  1,  0.0923154469328345, 
, SYS, 0.137261667246213,  0.241801932664717,  1, 
28/05/2016, HR, 1,  0.515873127008346,  0.0425436833925868, 
, DIA, 0.654842433330911,  1,  0.0952874223844908, 
, SYS, 0.123556218933045,  0.218007378199156,  1, 
29/05/2016, HR, 1,  0.436466297656904,  0.0401150386305181, 
, DIA, 0.722912066442025,  1,  0.115043127238308, 
, SYS, 0.129174854626658,  0.223664308360755,  1, 
30/05/2016, HR, 1,  0.457302666287575,  0.0408468681254309, 
, DIA, 0.70594479249062,  1,  0.108542301707123, 
, SYS, 0.140062573908309,  0.241098973437832,  1, 
31/05/2016, HR, 1,  0.518070986119742,  0.0390747383349576, 
, DIA, 0.625795251480101,  1,  0.0843214731852353, 
, SYS, 0.136599937325613,  0.244033593219127,  1, 
01/06/2016, HR, 1,  0.510159401421151,  0.0428309100300553, 
, DIA, 0.664093000211296,  1,  0.099017866940617, 
, SYS, 0.109736365678631,  0.19488743024683,  1, 
02/06/2016, HR, 1,  0.568028447674682,  0.0443508875593015, 
, DIA, 0.607974812343543,  1,  0.0869213872321227, 
, SYS, 0.0937225353352707,  0.171614058009979,  1, 
03/06/2016, HR, 1,  0.543259466139215,  0.0405739303844857, 
, DIA, 0.609984991036968,  1,  0.0842331286516284, 
, SYS, 0.0964255871262238,  0.178285612539986,  1, 
