NOTE: Column 2 below contains the conditional probabilities 
         P(all banks in idxProb going default|all banks in idxGiven default)
where idxProb and idxGiven are defined in the setting file as follows: 
         idxProb=(HR)
         idxGiven=(SYS)
 
  Date ,  P(idxProb going default|idxGiven default) 
 01/07/2011, 0.711517600003632 
 02/07/2011, 0.692631518478776 
 03/07/2011, 0.686149251566877 
 04/07/2011, 0.671327107071966 
 05/07/2011, 0.354069004348977 
 06/07/2011, 0.161392479876004 
 07/07/2011, 0.333044320570319 
 08/07/2011, 0.565251327907793 
 09/07/2011, 0.556517404150704 
 10/07/2011, 0.522877276153649 
 11/07/2011, 0.468513526024781 
 12/07/2011, 0.489715830093379 
 13/07/2011, 0.53803506246053 
 14/07/2011, 0.472477218387078 
 15/07/2011, 0.442946889658226 
 16/07/2011, 0.475398306359913 
 17/07/2011, 0.396440194684083 
 18/07/2011, 0.400036151456979 
 19/07/2011, 0.483204839521312 
 20/07/2011, 0.476283963629581 
 21/07/2011, 0.492902760453368 
 22/07/2011, 0.361134192627973 
 23/07/2011, 0.226777149678148 
 24/07/2011, 0.284243043527443 
 25/07/2011, 0.253730616615098 
 26/07/2011, 0.195801806176081 
 27/07/2011, 0.147324061899118 
 28/07/2011, 0.147451565267875 
 29/07/2011, 0.0866454700104043 
 30/07/2011, 0.083819006835611 
 31/07/2011, 0.0578454404303753 
 01/08/2011, 0.104149406986316 
 02/08/2011, 0.111929444370446 
 03/08/2011, 0.0844836579662176 
 04/08/2011, 0.200754028640985 
 05/08/2011, 0.0923690763563506 
 06/08/2011, 0.0906384755885327 
 07/08/2011, 0.218920463381388 
 08/08/2011, 0.232156804482032 
 09/08/2011, 0.246083089617009 
 10/08/2011, 0.349527988552878 
 11/08/2011, 0.423420059072526 
 12/08/2011, 0.386621742111619 
 13/08/2011, 0.407448309165725 
 14/08/2011, 0.406284442925569 
 15/08/2011, 0.469116612002253 
 16/08/2011, 0.444395672386981 
 17/08/2011, 0.339936293086566 
 18/08/2011, 0.499515687068577 
 19/08/2011, 0.532220222509438 
 20/08/2011, 0.471500921106002 
 21/08/2011, 0.415174831312886 
 22/08/2011, 0.37184347391904 
 23/08/2011, 0.376470250908218 
 24/08/2011, 0.320985705934529 
