NOTE: This file contains pair joint default matrixes. There is a matrix for each day. Each element in 
the matrix is the joint probability of banks indicated in its row and  column headings going default. 
   
  Date ,    ,  HR,  DIA,  SYS 
21/03/2016, HR, 0.0615053548942711,  0.0133065277826023,  0.0365141823744161, 
, DIA, 0.0133065277826023,  0.0342061333760755,  0.0211315593267425, 
, SYS, 0.0365141823744161,  0.0211315593267425,  0.0501234270389353, 
22/03/2016, HR, 0.0614068993089512,  0.0092925671297274,  0.032859078718604, 
, DIA, 0.0092925671297274,  0.0231141861512116,  0.0140131279485192, 
, SYS, 0.032859078718604,  0.0140131279485192,  0.0426875187796069, 
23/03/2016, HR, 0.060802481567104,  0.0112688798587238,  0.0278542991700662, 
, DIA, 0.0112688798587238,  0.0310080641696684,  0.0159041304949118, 
, SYS, 0.0278542991700662,  0.0159041304949118,  0.0360432030406351, 
24/03/2016, HR, 0.0582133987465055,  0.0125654375058529,  0.0280021712632864, 
, DIA, 0.0125654375058529,  0.0362230972435245,  0.0182884552271419, 
, SYS, 0.0280021712632864,  0.0182884552271419,  0.0373951789342496, 
25/03/2016, HR, 0.0454649159940994,  0.011189068245255,  0.0221583931783797, 
, DIA, 0.011189068245255,  0.0401264820405994,  0.0179891466296742, 
, SYS, 0.0221583931783797,  0.0179891466296742,  0.0324269460131881, 
26/03/2016, HR, 0.0455500862049836,  0.0112757101026074,  0.0220214585727045, 
, DIA, 0.0112757101026074,  0.0407078858232265,  0.0180340999476921, 
, SYS, 0.0220214585727045,  0.0180340999476921,  0.0321889762261406, 
27/03/2016, HR, 0.0456113145168419,  0.0101131599330647,  0.0185076113373539, 
, DIA, 0.0101131599330647,  0.0398042552637744,  0.0149914896387063, 
, SYS, 0.0185076113373539,  0.0149914896387063,  0.0260972259641602, 
28/03/2016, HR, 0.0420125511171766,  0.00952825468556508,  0.0172254822943182, 
, DIA, 0.00952825468556508,  0.0401108658460124,  0.0146445637625777, 
, SYS, 0.0172254822943182,  0.0146445637625777,  0.0250236326315532, 
29/03/2016, HR, 0.0407079721631562,  0.00846817894768565,  0.0164303970020589, 
, DIA, 0.00846817894768565,  0.0355133340052078,  0.0131665062407138, 
, SYS, 0.0164303970020589,  0.0131665062407138,  0.0238001144972648, 
30/03/2016, HR, 0.0345175379715657,  0.00555636588617326,  0.0130562304836224, 
, DIA, 0.00555636588617326,  0.025281609175312,  0.0091444651579849, 
, SYS, 0.0130562304836224,  0.0091444651579849,  0.0192048667633204, 
31/03/2016, HR, 0.030216008332791,  0.00479870551713605,  0.0132461041380287, 
, DIA, 0.00479870551713605,  0.0218828209854622,  0.00898493401728116, 
, SYS, 0.0132461041380287,  0.00898493401728116,  0.0207285000765325, 
01/04/2016, HR, 0.0299181939701182,  0.00349853626494442,  0.0133125788498559, 
, DIA, 0.00349853626494442,  0.0149678608715621,  0.00667025488594293, 
, SYS, 0.0133125788498559,  0.00667025488594293,  0.0202227664720836, 
