NOTE: Each column in this file (except column 1) contains the conditional probabilities of the bank
indicated in that column heading going default given all other banks default.
   
  Date ,  rate_adj.00691212,  rate_adj.00593038,  rate_adj.00604611,  rate_adj.00695437,  rate_adj.00662577,  rate_adj.00224014,  rate_adj.00585018,  rate_adj.00566018,  rate_adj.01081165,  rate_adj.00767012 
 16/12/1998,  0.986007222156964,  0.977655724322573,  0.990046270694189,  0.987759272482439,  0.985294965658008,  0.985762033519511,  0.915142523152933,  0.414267864507103,  0.940710490830383,  0.250384345282424, 
 17/12/1998,  0.98500830404163,  0.977191604430933,  0.98889028251434,  0.988325057968453,  0.986960573590892,  0.986452096193054,  0.90989468772656,  0.406689722087607,  0.940558998169249,  0.255688035008015, 
 20/12/1998,  0.985243529638323,  0.97738250066721,  0.987765377134639,  0.988753353173877,  0.986359781187421,  0.986463478084263,  0.916810161674953,  0.398313829676304,  0.941405241700874,  0.289583244665205, 
 21/12/1998,  0.984688499498847,  0.978007854370068,  0.986883079385763,  0.989590019802464,  0.986095814200401,  0.985732432728631,  0.920192413225138,  0.406192788387988,  0.939156794674132,  0.299791710385496, 
 22/12/1998,  0.985051202649862,  0.976802710648087,  0.987127719268344,  0.989750067519959,  0.986474838914722,  0.984374257551095,  0.917149425098319,  0.448741413778206,  0.942123043798948,  0.31039144625907, 
 23/12/1998,  0.984650982998977,  0.976850526431057,  0.98727094917713,  0.989406798206735,  0.987037656923844,  0.984530137634281,  0.914190855624543,  0.499447779495142,  0.941559018143029,  0.343564460437932, 
 24/12/1998,  0.983527033421559,  0.973512614445704,  0.987789550324498,  0.990699959480216,  0.98721881683585,  0.984254354953163,  0.912382259728884,  0.486600745037829,  0.943438930582467,  0.408658751365744, 
 27/12/1998,  0.981723712478557,  0.973356462445126,  0.988246153459445,  0.991095172200986,  0.988005533332502,  0.985014765665977,  0.900221975724136,  0.578130105623168,  0.937942825489902,  0.444268550963615, 
 28/12/1998,  0.98108563912739,  0.97423831988608,  0.988464764484501,  0.991684863461825,  0.988145972009071,  0.983500213595503,  0.897092277487181,  0.609394396236534,  0.937509201386182,  0.459493332310707, 
 29/12/1998,  0.984096434049339,  0.972545841974328,  0.98873292336993,  0.990379521573287,  0.988534541843245,  0.981524813767971,  0.890786134038199,  0.604933218650573,  0.944958596242413,  0.494092965129551, 
 30/12/1998,  0.98390920811236,  0.972500498505553,  0.988672019126676,  0.990435776865777,  0.988517591654679,  0.981270020187813,  0.889983598600138,  0.626526137693364,  0.946018273581865,  0.491666643025101, 
 31/12/1998,  0.984692541858924,  0.972928014214485,  0.988044287659709,  0.990199252825507,  0.989100812339448,  0.980535644747817,  0.890428879732961,  0.6042695979442,  0.943419806313444,  0.554206651302698, 
 03/01/1999,  0.985480164989483,  0.973052379524702,  0.987345888387776,  0.990254885245963,  0.9890174866633,  0.980659843932766,  0.886471051892855,  0.609772093876307,  0.942956789368548,  0.556851809066117, 
 04/01/1999,  0.985807182412345,  0.974541506291903,  0.986712198131285,  0.989735055035595,  0.989231748002177,  0.98206043679326,  0.887379278898127,  0.610865578936587,  0.937953637117106,  0.555521408269841, 
 05/01/1999,  0.986624232804864,  0.974734338719506,  0.98665717442447,  0.989454772593634,  0.988940723068386,  0.981971448591848,  0.887894921617684,  0.610910302991168,  0.93788906657445,  0.554419951994886, 
 06/01/1999,  0.985996140904125,  0.975536894274254,  0.987405743155734,  0.990025702399654,  0.987628231365937,  0.981706172771261,  0.89305940083127,  0.605730587532689,  0.93681300948254,  0.569506141861159, 
 07/01/1999,  0.985935180393526,  0.974314219401613,  0.987461845096867,  0.99001523896864,  0.988403132503898,  0.981306408095762,  0.888845195069368,  0.581432971599418,  0.941624951610512,  0.568571024065171, 
 10/01/1999,  0.985961819637236,  0.972454348055365,  0.98754800218913,  0.990207388164849,  0.988747687638848,  0.981297020837662,  0.886882931951178,  0.616276769836975,  0.942085175103788,  0.564739315275838, 
 11/01/1999,  0.987408653453206,  0.972400219853941,  0.986417691880593,  0.990152779338965,  0.988854668125601,  0.980644307773697,  0.883611344462653,  0.641549860447819,  0.941539206668299,  0.563454246721693, 
 12/01/1999,  0.988438712965303,  0.972311274591545,  0.985836734368439,  0.99034126597157,  0.988000351703288,  0.980587418936282,  0.895076513518565,  0.651928887700729,  0.93914331472327,  0.558041500497983, 
 13/01/1999,  0.990038175551771,  0.971737099253606,  0.986214568684953,  0.989560521422455,  0.98814356306095,  0.979690235311379,  0.876519406226373,  0.6574258188101,  0.94182182455625,  0.591993283984341, 
 14/01/1999,  0.990041813274435,  0.973274549156355,  0.986171355532095,  0.989224308449288,  0.988030271413187,  0.979991107267824,  0.872698309728044,  0.702225802150489,  0.939928868812205,  0.58076541202645, 
 17/01/1999,  0.989445006761012,  0.972530062795356,  0.986157046684983,  0.989807523184815,  0.98899860999798,  0.979486546515497,  0.854157636685425,  0.716143834976888,  0.938404770896706,  0.591968856033138, 
 18/01/1999,  0.988324921054839,  0.972219281100844,  0.986355869618438,  0.990106710947678,  0.988839297884884,  0.979010212958744,  0.866064413662006,  0.76107836063316,  0.942075850007259,  0.569608462357942, 
 19/01/1999,  0.988272964437036,  0.972011359412588,  0.986677060872886,  0.98977220879203,  0.989212399138528,  0.978533746880836,  0.846839878255997,  0.773033179523118,  0.94472579467319,  0.565688790472013, 
 20/01/1999,  0.98878951146503,  0.973093050805666,  0.98572674905408,  0.989827231175124,  0.989457821185592,  0.978578108573113,  0.830736804137256,  0.793620304320575,  0.941516220701863,  0.55075451038474, 
