Date,rate_adj.00224014,rate_adj.00566018,rate_adj.00585018,rate_adj.00593038,rate_adj.00604611,rate_adj.00662577,rate_adj.00691212,rate_adj.00695437,rate_adj.00767012,rate_adj.01081165
23/05/2001,3604.810038,928.5116884,376.9931349,2031.253979,642.7894776,709.1013683,319.8745767,928.7438754,596.3646425,300.8938319
24/05/2001,3604.810038,986.4574401,376.9931349,2027.464326,639.0304748,707.7271409,321.930446,919.4097661,596.3646425,296.0345985
29/05/2001,3593.438397,996.4599806,383.6070495,2027.464326,629.2570676,705.6657997,319.5942309,910.8534993,630.7174444,290.4180819
30/05/2001,3434.23543,1017.499807,383.6070495,2003.968478,630.0088681,689.8621839,311.6510994,907.7421295,630.7174444,283.7287476
31/05/2001,3533.355978,1037.849803,396.1734873,2003.968478,629.2570676,691.2364114,305.9507344,906.9642871,630.7174444,277.1025201
03/06/2001,3422.57419,1037.849803,370.3792202,2008.516062,627.0016659,685.0523878,294.7369018,885.9625411,630.7174444,267.2578394
04/06/2001,3486.711014,1037.849803,370.3792202,2014.579506,630.0088681,688.4879565,293.9893129,884.4068563,724.8441219,267.3840533
05/06/2001,3574.170321,1037.849803,370.3792202,2039.591216,636.7750731,690.5492977,296.9796683,899.9637051,724.8441219,277.6073756
06/06/2001,3597.492802,1034.745567,383.6070495,2076.729815,642.037677,689.1750702,299.7831265,917.8540813,724.8441219,277.9860171
07/06/2001,3580.000941,1034.745567,399.5906766,2044.138799,642.037677,687.113729,289.6906771,913.964869,662.3220223,274.3889222
10/06/2001,3609.154043,1034.745567,399.5906766,2032.01191,644.2930787,687.113729,282.4951345,906.1864446,634.8397807,271.3597897
11/06/2001,3597.492802,1034.745567,406.2505212,1998.662964,643.5412782,687.113729,279.5047791,899.1858627,634.1527246,272.6219283
12/06/2001,3492.541635,1034.745567,406.9165056,1960.008504,639.7822754,676.1199094,270.7206102,885.9625411,618.3504357,264.98599
13/06/2001,3597.492802,1034.745567,406.9165056,1976.682977,654.066486,687.8008427,276.2340779,906.1864446,618.3504357,275.1462054
14/06/2001,3562.50908,1034.745567,406.9165056,1971.377463,644.5757994,696.7333212,275.1126946,902.2972324,597.7387545,278.1753379
17/06/2001,3504.202876,1034.745567,406.9165056,1966.829879,647.7393616,702.2302311,275.4864891,908.519972,604.6093149,275.5879539
18/06/2001,3475.049773,1014.799507,406.9165056,1958.492643,656.4391576,699.4817761,275.5799377,906.9642871,604.6093149,278.2384448
19/06/2001,3492.541635,939.2144405,388.2689407,1972.135393,658.0209387,694.67198,275.2995918,934.1887725,604.6093149,284.9277792
20/06/2001,3440.066051,939.2144405,389.6009097,1949.397476,655.6482671,689.8621839,270.9075074,943.5228818,604.6093149,277.7966963
21/06/2001,3445.896671,1006.051236,412.9103658,1983.504352,652.4847049,685.7395016,272.7764795,956.7462033,597.7387545,277.6704825
24/06/2001,3434.23543,995.5533097,432.2239152,1978.956769,649.3211427,691.2364114,275.019246,941.1893545,598.4258106,276.4714509
25/06/2001,3527.525357,995.5533097,452.8694334,1991.083658,652.4847049,690.5492977,283.9903122,941.1893545,604.6093149,282.5928229
26/06/2001,3550.847839,995.5533097,452.8694334,2009.273992,651.6938143,691.9235251,278.3833958,941.1893545,606.670483,279.5636903
27/06/2001,3632.476525,993.8036554,462.8592004,2069.150509,655.6482671,695.3590938,277.635807,947.412094,606.670483,285.3695277
28/06/2001,3679.121488,993.8036554,463.5251848,2146.459429,663.5571726,702.2302311,283.5230691,970.7473673,613.5410434,281.583112
01/07/2001,3714.105211,993.8036554,472.8489673,2171.471138,669.0934065,719.4080743,282.5885831,991.7491132,632.0915565,285.5588485
02/07/2001,3702.44397,992.7538628,472.8489673,2166.165624,673.0478592,713.9111645,277.635807,1003.41675,632.0915565,285.3064208
03/07/2001,3661.629627,1032.29605,472.8489673,2160.10218,669.0934065,717.3467331,272.7764795,1003.41675,632.0915565,281.5200051
04/07/2001,3649.968386,1032.29605,472.8489673,2154.796665,671.4660781,721.4694155,272.4961337,1010.417332,632.0915565,282.9083575
05/07/2001,3574.170321,1030.896327,464.1911693,2154.796665,662.766282,720.7823017,269.8795727,1005.750277,632.0915565,281.2675774
08/07/2001,3545.017218,1003.251789,464.1911693,2169.197347,663.5571726,715.9725056,269.7861241,994.860483,632.0915565,276.7238786
09/07/2001,3580.000941,1003.251789,464.1911693,2169.197347,668.3025159,711.1627095,273.8044142,995.6383254,632.0915565,279.0588349
10/07/2001,3632.476525,983.6556603,467.5210916,2203.304223,684.9112175,706.164578,284.0837608,1008.861647,632.0915565,284.4229238
11/07/2001,3620.815284,1049.792594,466.1891227,2197.998709,684.1203269,701.1664466,283.7099663,1002.638907,556.5153922,280.699615
12/07/2001,3679.121488,1049.092732,466.1891227,2209.367668,688.8656702,706.8785968,288.5692938,1015.084386,557.2024482,287.1365217
15/07/2001,3580.000941,1027.746949,459.5292781,2195.724917,686.4929986,716.8748598,294.2696588,1011.973017,557.2024482,285.8743831
16/07/2001,3533.355978,1027.746949,459.5292781,2197.998709,686.4929986,719.730935,295.7648364,1014.306544,552.3930559,281.4568982
17/07/2001,3515.864116,1022.148055,459.5292781,2197.240778,684.9112175,714.0187847,294.456556,1013.528702,548.9577757,278.6801933
18/07/2001,3492.541635,1022.148055,459.5292781,2188.145611,675.4205309,710.4486908,293.3351727,998.7496952,515.9790858,275.46174
19/07/2001,3574.170321,1022.148055,456.1993557,2207.093876,677.7932025,713.3047659,296.6993225,1001.861065,510.4826375,283.9180683
22/07/2001,3515.864116,1014.799507,452.8694334,2197.998709,677.002312,715.4468222,296.9796683,995.6383254,553.080112,278.4908725
23/07/2001,3545.017218,1014.799507,442.8796665,2205.578015,684.9112175,713.3047659,296.2320795,997.1940103,515.2920298,281.5200051
24/07/2001,3527.525357,1014.799507,439.5497442,2192.693195,681.7476553,713.3047659,296.6993225,990.1934283,529.7202066,281.5200051
25/07/2001,3545.017218,1014.799507,432.8898996,2187.387681,685.702108,716.160841,300.9045098,996.4161679,499.4897409,285.053993
26/07/2001,3556.678459,1049.442663,432.8898996,2206.335945,702.3108096,726.8711228,316.8842213,1016.640071,499.4897409,287.0103078
30/07/2001,3527.525357,1084.78568,444.2116355,2242.716614,699.1472474,724.0150477,316.5104269,1012.750859,531.7813747,284.2967099
31/07/2001,3486.711014,1112.780149,448.8735267,2249.537989,686.4929986,726.8711228,311.5576508,1004.972435,518.0402539,281.2675774
01/08/2001,3591.662182,1079.536717,456.1993557,2201.788362,699.1472474,739.7234609,325.6683902,1014.306544,483.6874519,289.5976918
02/08/2001,3661.629627,1079.536717,472.8489673,2219.978696,707.0561529,744.7215924,318.9400906,1017.417914,482.3133399,296.4132401
05/08/2001,3603.323423,1102.282223,469.519045,2214.673182,707.8470435,744.7215924,313.0528285,1031.419078,494.6803486,290.2918681
06/08/2001,3644.137766,1112.780149,466.8551071,2216.946974,706.2652624,741.1514985,312.7724827,1023.640653,542.7742714,293.005466
07/08/2001,3673.290868,1088.284989,466.1891227,2208.609737,708.637934,744.7215924,314.9218006,1015.084386,542.7742714,294.3307114
08/08/2001,3760.750174,1088.63492,466.1891227,2228.315933,718.1286206,748.2916863,313.6135201,1022.862811,494.6803486,295.9714916
09/08/2001,3620.815284,1088.63492,464.8571537,2210.883529,707.0561529,744.7215924,313.5200715,1018.973599,535.903711,292.3112897
12/08/2001,3737.427693,1088.63492,464.8571537,2216.946974,718.9195112,747.5776676,319.5007822,1029.08555,482.3133399,296.3501331
13/08/2001,3725.766452,1088.63492,460.1952625,2219.220765,710.2197151,747.5776676,322.1173432,1018.973599,483.6874519,298.7481964
14/08/2001,3684.952109,1088.63492,460.1952625,2213.157321,708.637934,743.2935548,320.8090627,1014.306544,518.0402539,297.4229509
15/08/2001,3632.476525,1083.385957,455.5333713,2176.776652,699.1472474,731.8692543,313.4266229,1001.861065,518.0402539,291.3015789
16/08/2001,3609.154043,1076.73727,446.2095888,2169.955277,695.9836852,726.8711228,313.4266229,991.7491132,518.0402539,288.0200187
19/08/2001,3574.170321,1059.590658,434.887853,2152.522874,684.9112175,721.1589725,312.3986882,995.6383254,518.0402539,282.9714644
20/08/2001,3521.694737,1050.142525,434.887853,2169.197347,680.9567647,720.4449537,322.2107918,1002.638907,518.0402539,290.354975
21/08/2001,3614.984664,1050.142525,434.887853,2132.816678,691.2383419,731.8692543,321.2763058,1011.973017,518.0402539,293.0685729
22/08/2001,3632.476525,1040.694391,434.887853,2144.943568,693.6110136,729.7271979,319.5007822,1009.639489,518.0402539,294.8986738
23/08/2001,3609.154043,1029.146673,432.8898996,2163.891832,694.4019041,725.4430852,319.6876795,1012.750859,518.0402539,292.7530382
26/08/2001,3638.307145,1029.146673,432.8898996,2091.130496,676.2114214,704.7365405,311.277305,966.0803126,530.4072626,291.8064343
27/08/2001,3632.476525,1029.146673,432.8898996,2086.582912,682.5385458,710.4486908,315.8562866,957.5240458,471.3204432,291.4277928
28/08/2001,3644.137766,1049.442663,439.5497442,2087.340843,677.7932025,700.4524278,317.8187073,950.5234638,503.6120771,291.3015789
29/08/2001,3673.290868,1049.442663,454.2014024,2027.464326,683.3294364,699.0243902,318.5662962,955.9683609,511.1696935,295.5297431
30/08/2001,3603.323423,1049.792594,454.2014024,1976.682977,677.7932025,692.5982211,323.7994181,944.3007243,522.8496462,292.5637175
02/09/2001,3568.3397,1049.792594,454.2014024,1962.282296,673.0478592,689.0281272,319.6876795,935.7444574,522.8496462,293.4472144
03/09/2001,3533.355978,1049.792594,451.5374645,1947.881614,672.2569687,679.0318642,311.5576508,934.1887725,456.8922664,285.93749
04/09/2001,3515.864116,1049.792594,451.5374645,1906.195432,671.4660781,678.3178454,305.3900428,925.6325057,467.198107,284.5491376
05/09/2001,3545.017218,1049.792594,451.5374645,1918.322322,677.002312,675.4617703,304.4555568,931.8552452,473.3816113,285.3695277
06/09/2001,3539.186598,1049.792594,418.04062,1922.869905,681.7476553,680.4599018,300.6241639,955.1905185,447.2734818,282.5928229
09/09/2001,3521.694737,1049.792594,435.4589791,1929.69128,676.2114214,671.8916764,299.0355376,944.3007243,461.0146026,279.0588349
10/09/2001,3533.355978,992.7538628,433.4491685,1942.5761,678.5840931,661.8954134,298.5682946,927.966033,459.6404906,279.4374765
11/09/2001,3469.219153,972.8078035,434.1191054,1934.996794,658.8118293,643.330925,293.5220699,905.4086022,493.3062365,276.2190231
12/09/2001,3253.486197,923.8174825,407.9915666,1902.405779,654.8573765,629.0505493,289.2234341,886.7403836,461.0146026,258.4228695
13/09/2001,3247.655577,917.4070296,407.3216297,1922.869905,669.0934065,641.1888686,291.839995,891.4074382,480.9392278,261.1364674
16/09/2001,3066.906344,873.6022685,401.9621346,1850.866499,658.8118293,622.6243802,283.0558261,894.518808,442.4640896,247.0636225
20/09/2001,3113.551307,873.6022685,401.9621346,1882.699584,646.948471,619.0542863,284.8313496,897.6301778,459.6404906,252.1121767
23/09/2001,2907.730406,825.5238722,401.9621346,1861.477527,621.6399734,601.2038167,282.2147886,865.7386377,414.2947919,236.2723378
24/09/2001,2938.632694,802.7311509,401.9621346,1947.123684,634.2942222,618.3402675,294.3631074,892.9631231,448.6475939,241.2577851
25/09/2001,2858.170132,802.7311509,401.9621346,1956.218851,633.5033316,608.3440045,296.9796683,924.8546632,483.6874519,232.2334944
30/09/2001,2798.697804,815.5520566,401.9621346,1991.841589,634.2942222,613.342136,291.6530978,938.8558272,483.6874519,232.7383499
03/10/2001,2676.837837,867.5479519,397.2725764,1913.774738,631.9215505,595.4916664,290.4382659,920.1876086,483.6874519,228.0684372
04/10/2001,2710.072374,867.5479519,373.8247852,1893.310612,627.1762072,590.4935349,289.4103313,917.0762388,502.9250211,231.9179598
07/10/2001,2806.860673,908.1474866,373.8247852,1919.838183,629.5488789,595.4916664,293.5220699,917.0762388,528.3460945,240.4373951
10/10/2001,2938.632694,908.1474866,373.8247852,1900.131987,637.4577844,591.2075537,302.6800333,912.4091842,545.5224955,252.8694598
11/10/2001,3078.567584,908.1474866,373.1548483,1868.298903,630.3397694,590.4935349,304.642454,909.2978144,539.3389912,262.7141406
14/10/2001,3131.043168,997.1815539,380.5241541,1852.38236,632.7124411,599.0617603,300.1569209,898.4080202,549.6448318,264.9228831
15/10/2001,3078.567584,997.1815539,380.5241541,1821.307206,624.8035356,599.0617603,292.4941353,881.2954865,564.7600646,262.5879267
16/10/2001,3183.518752,997.1815539,380.5241541,1847.076846,631.13066,619.7683051,298.007603,899.9637051,564.7600646,267.8889087
17/10/2001,3142.704409,997.1815539,379.8542172,1835.707887,628.7579883,611.2000797,296.7927711,889.8517534,564.7600646,264.4811346
18/10/2001,3230.163716,1019.974275,388.5633968,1861.477527,624.012645,615.4841924,303.9883137,895.2966504,564.7600646,269.1510472
21/10/2001,3259.316818,1068.408808,392.5830181,1863.751319,624.8035356,614.0561548,307.4459121,906.1864446,564.7600646,269.5296888
22/10/2001,3265.147438,1068.408808,392.5830181,1891.03682,634.2942222,628.3365305,309.9690245,925.6325057,564.7600646,270.0976511
23/10/2001,3265.147438,1068.408808,392.5830181,1900.131987,632.7124411,631.9066244,304.0817623,920.1876086,564.7600646,270.8549343
24/10/2001,3265.147438,1068.408808,391.9130812,1900.889918,636.6668939,631.1926057,303.8948651,916.2983964,564.7600646,266.9423048
25/10/2001,3212.671854,1068.408808,383.2039016,1841.013401,621.6399734,616.91223,295.4844906,901.51939,564.7600646,262.4617129
28/10/2001,3230.163716,1082.654259,378.5143434,1814.485831,617.6855206,611.9140985,293.8958643,895.2966504,564.7600646,266.0588078
29/10/2001,3265.147438,1082.654259,386.5535861,1847.076846,624.8035356,613.342136,295.9517337,907.7421295,570.2565129,267.8889087
30/10/2001,3195.179993,1086.215621,386.5535861,1816.001692,610.5675057,597.6337228,295.391042,891.4074382,559.9506723,261.1995743
31/10/2001,3206.841234,1086.215621,397.2725764,1824.338928,605.0312718,594.0636288,295.4844906,892.9631231,558.5765603,260.4422912
01/11/2001,3206.841234,1086.215621,375.8345958,1837.223748,598.7041474,585.4954034,291.6530978,891.4074382,558.5765603,262.0830713
04/11/2001,3241.824956,1086.215621,375.164659,1853.140291,602.6586001,593.3496101,292.6810325,896.0744929,558.5765603,266.9423048
05/11/2001,3364.267985,1044.191541,377.8444065,1886.489237,604.2403812,594.7776476,295.2975934,908.519972,561.3247844,275.46174
06/11/2001,3294.30054,1044.191541,375.8345958,1873.604417,597.9132568,594.7776476,292.4006866,898.4080202,563.3859525,275.0830984
07/11/2001,3323.453642,1044.191541,375.8345958,1825.85479,597.1223663,604.7739106,294.8303504,891.4074382,563.3859525,276.4083439
08/11/2001,3340.945504,1044.191541,375.8345958,1716.712785,597.9132568,613.342136,300.4372667,910.8534993,563.3859525,277.1656271
12/11/2001,3248.94012,1095.635352,375.8345958,1728.03177,586.1433108,593.2560778,291.2995434,901.5273542,563.3859525,271.6660611
13/11/2001,3386.948196,1095.635352,375.8345958,1761.988726,612.037192,613.342136,304.3138766,924.0655381,577.1270733,278.6030136
14/11/2001,3381.197859,1024.9492,364.9870778,1783.117499,618.3144966,616.2115729,308.1904865,941.1634707,577.1270733,277.9155679
15/11/2001,3317.944158,1040.264533,357.9680955,1781.608301,624.5918011,610.4726991,307.0828837,927.1742531,577.1270733,272.4160019
18/11/2001,3369.697186,1050.867456,357.9680955,1801.982475,618.3144966,611.9074176,303.667775,927.9514319,563.3859525,273.7283983
19/11/2001,3432.950888,1061.470379,356.6919169,1832.166436,623.022475,623.3851652,303.3908743,936.5003982,567.5082888,279.1029742
20/11/2001,3432.950888,1114.484992,357.9680955,1798.20948,620.6684858,626.2546021,300.3449665,922.5111806,563.3859525,281.0403213
21/11/2001,3450.201897,1127.44412,357.9680955,1775.571509,612.8218551,621.9504467,302.7447726,921.7340018,573.6917931,279.5404397
22/11/2001,3519.205935,1178.102529,359.8823634,1784.626697,612.037192,624.1025244,306.1598813,913.1850355,580.5623535,284.2275698
25/11/2001,3570.958963,1189.490853,391.148739,1792.927286,615.1758443,625.5372428,310.4056922,935.7232194,573.6917931,292.1644434
26/11/2001,3576.7093,1187.134648,380.9393102,1803.491673,619.8838227,638.4497089,304.9599783,936.5003982,570.943569,288.2272541
27/11/2001,3553.707954,1187.134648,373.920328,1763.497924,610.4678659,629.8413982,300.8987679,931.0601469,566.8212327,290.1021062
28/11/2001,3622.711992,1209.518596,381.5773995,1777.835306,620.6684858,629.124039,300.9910681,941.1634707,566.8212327,294.9767215
29/11/2001,3657.214011,1209.518596,384.1297567,1789.90889,609.6832028,620.5157283,295.7299547,946.603722,566.8212327,299.7263467
02/12/2001,3605.460982,1209.518596,377.1107744,1722.749577,590.8512892,608.3206215,288.6228366,928.7286106,566.8212327,293.5393349
03/12/2001,3564.22205,1209.518596,390.5106497,1715.203587,585.3586478,602.5817477,288.5305363,929.5057894,566.8212327,288.3522443
04/12/2001,3540.656945,1209.518596,382.8535781,1694.829413,584.5739847,604.0164661,287.238333,921.7340018,581.2494096,288.8522048
05/12/2001,3552.439497,1209.518596,398.8058105,1688.038022,579.8660063,603.2991069,288.3459359,920.9568231,575.7529613,291.1645223
06/12/2001,3634.917363,1213.445605,416.8163955,1717.467384,581.4353324,607.6032622,291.6687443,937.2775769,575.7529613,295.6641672
09/12/2001,3711.503952,1231.509844,421.3190418,1756.706533,590.8512892,616.9289322,296.2837561,951.2667945,575.7529613,299.6013565
10/12/2001,3658.482467,1231.509844,430.3243343,1728.786369,590.0666262,609.7553399,294.9915528,948.9352582,577.1270733,296.9140686
11/12/2001,3758.634161,1241.327365,434.1837453,1731.804765,595.5592676,612.6247768,295.453054,971.4734421,579.8752975,304.1634965
12/12/2001,3752.742885,1251.144886,441.9025675,1728.786369,605.7598875,614.0594953,296.4683566,976.9136933,590.8681941,302.3511395
13/12/2001,3682.047572,1251.144886,424.5352177,1731.804765,598.6979199,605.4511846,294.8992526,959.8157608,586.0588019,292.7893941
16/12/2001,3735.069057,1248.788681,427.1081584,1702.375403,610.4678659,607.6032622,294.4377514,959.8157608,586.0588019,298.226465
17/12/2001,3705.612676,1254.679193,421.9622769,1691.056418,605.7598875,596.8428739,293.9762502,955.1526882,586.0588019,298.226465
18/12/2001,3652.591191,1276.27774,424.5352177,1692.565616,602.6212352,589.6692817,292.1302455,952.821152,590.8681941,294.0704374
19/12/2001,3593.67843,1292.771175,424.5352177,1685.019626,597.9132568,588.9519224,290.0073401,942.7178282,601.1740347,287.5215455
20/12/2001,3599.569706,1305.730303,426.4649232,1699.357007,605.7598875,604.7338254,291.1149429,940.3862919,618.3504357,287.2066949
23/12/2001,3841.112027,1433.358077,466.3455042,1789.90889,640.2850624,642.036505,298.960463,991.6800897,654.7644058,310.3796972
24/12/2001,3888.242236,1460.061734,467.6319746,1817.074455,637.1464102,643.4712234,300.6218672,989.3485534,676.0631431,317.9990812
25/12/2001,3923.589893,1489.906998,483.0696189,1863.104996,636.3617471,664.9920001,299.8834653,997.8975197,728.2794021,324.9257938
26/12/2001,3982.502654,1507.971237,490.788441,1931.773507,641.0697255,662.8399225,302.1909712,992.4572684,752.3263635,339.4089203
27/12/2001,3994.285206,1529.962484,501.7234391,2050.245554,659.116976,666.4267186,306.2521816,988.5713746,790.8015017,354.5217479
30/12/2001,3976.611378,1646.201934,534.5284331,2191.355572,674.0255743,683.6433399,316.5898079,1006.446486,847.827153,363.9672652
31/12/2001,3911.80734,1670.942087,517.8043185,2182.300384,670.886922,681.4912623,313.7285006,996.3431622,883.554067,353.2623456
01/01/2002,3982.502654,1637.562515,508.799026,2179.281988,685.0108572,685.7954176,314.5592028,987.0170171,877.3705627,360.1890583
02/01/2002,4141.567109,1643.453028,531.9554924,2174.754394,706.9814231,703.012039,316.3129072,1018.104167,915.1586449,377.8206905
03/01/2002,4159.240937,1603.004841,544.820196,2176.263592,708.5507492,702.2946797,321.3894202,1028.207491,972.1842962,379.0800928
06/01/2002,4082.654348,1599.863234,537.744609,2161.92621,719.5360322,707.3161943,321.6663209,1015.772631,970.8101841,365.8563686
07/01/2002,4194.588594,1458.490931,540.3175497,2171.735998,711.6894015,714.4897865,318.3435124,1029.761849,959.8172875,366.4860698
08/01/2002,4171.023489,1568.839868,532.5987276,2166.453804,697.5654663,705.1641166,317.9743115,1018.881346,938.5185502,358.2999548
09/01/2002,4194.588594,1553.524535,512.0152019,2134.006046,692.8574879,700.1426021,315.3899049,1032.093385,915.1586449,355.151449
10/01/2002,4188.697318,1580.620893,513.9449074,2114.386472,674.0255743,687.9474953,310.6825929,1012.663916,886.9893472,355.151449
13/01/2002,4306.52284,1576.301184,512.6584371,2165.699205,677.1642266,691.5342914,310.9594936,1039.087994,875.3093946,362.7078629
14/01/2002,4383.10943,1590.438414,512.6584371,2201.16536,677.1642266,690.8169322,310.8671933,1046.082602,879.4317308,362.0781617
15/01/2002,4271.175183,1534.674894,504.9396149,2156.644017,665.3942806,682.9259807,309.7595905,1035.979279,829.9636959,359.5593571
16/01/2002,4188.697318,1461.239837,505.5828501,2118.159467,653.6243346,675.7523885,308.5596875,1023.544419,839.5824805,352.6326444
17/01/2002,4282.957736,1461.239837,489.5019707,2108.349679,651.2703454,682.9259807,312.8977985,1024.321597,839.5824805,360.8187594
20/01/2002,4200.47987,1456.920127,490.1452058,2043.454163,644.2083778,675.0350293,307.1751839,1000.229056,798.3591181,354.5217479
21/01/2002,4235.827527,1562.949355,490.788441,2053.26395,645.7777039,676.4697477,307.1751839,1000.229056,786.6791654,360.1890583
22/01/2002,4241.718803,1573.944979,490.1452058,2079.674916,652.8396715,688.6648545,310.4979924,1008.000843,803.8555664,356.4108514
23/01/2002,4123.893281,1454.563922,490.788441,2047.981757,646.562367,680.0565438,306.2521816,1002.560592,783.9309413,350.1138398
24/01/2002,4212.262422,1567.269064,495.2910873,2106.085882,646.562367,687.9474953,299.7911651,1011.109559,783.9309413,360.1890583
27/01/2002,4147.458385,1508.363938,491.4316762,2047.227158,641.8543886,675.0350293,295.1761533,995.5659834,738.5852427,357.6702537
28/01/2002,4123.893281,1519.359561,486.92903,1983.84084,646.562367,671.4482331,293.9762502,1000.229056,726.90529,350.1138398
29/01/2002,4100.328176,1529.177083,468.2752098,1991.38683,652.0550084,669.2961555,295.9145552,1000.229056,744.081691,348.2247364
30/01/2002,4106.219452,1449.066111,482.4263837,1975.540251,647.34703,657.8184079,298.7758625,1001.006235,744.081691,347.5950352
31/01/2002,4259.392631,1443.175598,495.2910873,2007.23341,659.9016391,656.3836894,300.2526663,1014.995452,755.7616437,350.743541
03/02/2002,4359.544325,1374.45295,500.4369687,2043.454163,670.102259,672.1655924,302.8370728,1021.212882,783.2438852,360.8187594
04/02/2002,4282.957736,1414.115736,487.5722651,2047.227158,666.1789436,670.0135147,300.9910681,1016.54981,764.0063161,362.7078629
05/02/2002,4253.501355,1418.435445,531.3122573,2016.288598,656.7629868,664.9920001,298.1297608,998.6746984,764.0063161,357.6702537
06/02/2002,4265.283907,1418.435445,519.0907889,2006.478811,659.116976,658.5357671,296.5606568,997.8975197,764.0063161,359.5593571
07/02/2002,4206.371146,1413.723035,504.9396149,1934.791903,649.7010192,647.7753788,291.1149429,977.6908721,764.0063161,354.5217479
10/02/2002,4094.4369,1385.448574,484.3560892,1840.467025,639.5003994,624.8198836,282.6233213,952.0439732,689.8042639,345.0762306
11/02/2002,4123.893281,1385.841275,506.8693205,1798.20948,627.7304534,612.6247768,284.3770257,948.1580795,643.7715092,341.2980237
12/02/2002,4194.588594,1383.877771,497.864028,1773.307712,628.5151164,605.4511846,285.669229,948.1580795,635.5268367,347.5950352
13/02/2002,4218.153698,1380.736164,497.864028,1838.203228,634.792421,616.9289322,294.0685505,971.4734421,646.5197334,350.1138398
14/02/2002,4241.718803,1400.763907,500.4369687,1821.602049,625.3764642,615.4942137,293.0532479,946.603722,650.6420696,350.755074
17/02/2002,4241.718803,1400.763907,498.5072632,1764.252523,609.6832028,599.7123108,283.8232243,925.6198956,650.6420696,344.3427326
18/02/2002,4171.023489,1429.431068,498.5072632,1777.080707,613.6065182,602.5817477,286.5922314,920.9568231,650.6420696,346.9076691
19/02/2002,3982.502654,1431.001872,486.92903,1752.933538,610.4678659,598.9949516,284.0078248,892.2012092,630.7174444,332.159284
20/02/2002,3982.502654,1437.285085,482.4263837,1768.025519,604.9752244,601.1470292,284.8385269,886.7609579,630.7174444,328.3118791
21/02/2002,3941.263721,1507.971237,470.2049153,1768.025519,610.4678659,596.1255147,284.7462267,895.3099242,630.7174444,331.5180498
24/02/2002,3947.154997,1551.16833,470.2049153,1770.289316,613.6065182,598.2775923,285.669229,898.4186392,630.7174444,336.6479229
25/02/2002,3935.372445,1588.47491,470.2049153,1801.227876,615.1758443,598.9949516,284.5616262,897.6414605,630.7174444,341.777796
27/02/2002,4088.545624,1631.672003,463.7725635,1885.742967,638.7157363,616.2115729,290.0996403,937.2775769,704.2324407,362.9385226
28/02/2002,4100.328176,1662.302668,500.4369687,1844.24002,640.2850624,619.0810098,282.900222,907.7447843,677.4372551,351.3963081
03/03/2002,4064.980519,1609.288055,508.1557908,1823.111247,626.1611272,607.6032622,282.4387208,905.413248,674.0019749,344.9839667
04/03/2002,4100.328176,1609.680755,508.1557908,1846.503817,617.5298335,616.2115729,283.4540234,923.2883593,666.4443585,348.8313716
05/03/2002,4094.4369,1570.803372,508.1557908,1845.749218,602.6212352,606.885903,282.2541203,916.2937506,646.5197334,342.4190302
06/03/2002,4047.306691,1570.803372,508.1557908,1797.454881,587.712637,596.1255147,277.5468083,900.7501755,646.5197334,334.0829864
07/03/2002,4029.632863,1570.803372,508.1557908,1823.111247,595.5592676,602.5817477,278.7467114,906.9676055,644.4585652,334.7242205
10/03/2002,4106.219452,1570.803372,501.7234391,1861.595798,599.482583,603.2991069,286.1307302,918.6252868,652.7032377,346.266435
11/03/2002,4165.132213,1570.803372,514.5881426,1912.153933,605.7598875,609.0379807,293.1455481,920.9568231,687.0560397,357.8086495
12/03/2002,4094.4369,1570.803372,513.3016723,1835.939431,592.4206154,593.973437,289.3612385,907.7447843,687.0560397,348.8313716
13/03/2002,4082.654348,1555.095338,513.3016723,1826.884243,591.6359523,592.5387186,287.8844347,898.4186392,652.7032377,346.266435
14/03/2002,4159.240937,1555.095338,513.3016723,1852.540609,597.1285938,592.5387186,291.2995434,912.4078568,652.7032377,354.6024788
17/03/2002,4218.153698,1573.552278,520.3772592,1912.908532,612.8218551,603.2991069,293.9762502,927.9514319,673.3149189,367.4271616
18/03/2002,4218.153698,1478.125973,520.3772592,1949.129285,622.2378119,622.6678059,294.9915528,946.603722,673.3149189,368.7096299
19/03/2002,4218.153698,1525.250074,514.5881426,1928.755111,617.5298335,629.124039,296.0068554,955.929867,670.5666947,368.7096299
20/03/2002,4206.371146,1531.533288,510.0854964,1882.724571,609.6832028,617.6462914,294.8992526,944.2721857,670.5666947,371.2745664
21/03/2002,4171.023489,1543.707014,503.6531446,1887.252165,601.8365722,609.7553399,291.9456451,941.1634707,670.5666947,369.350864
24/03/2002,4165.132213,1577.871987,501.7234391,1856.313605,596.3439307,608.3206215,289.7304394,937.2775769,652.7032377,366.1446933
25/03/2002,4224.044974,1600.255935,501.7234391,1873.669382,592.4206154,612.6247768,291.1149429,945.8265432,632.0915565,364.2209909
26/03/2002,4165.132213,1617.927473,507.5125557,1841.976223,579.8660063,614.7768545,291.1149429,942.7178282,583.9976337,365.5034592
31/03/2002,3947.154997,1537.031099,504.2963798,1740.105355,546.9101575,588.2345632,274.2239998,879.7663491,416.3559601,335.3654546
01/04/2002,3829.329475,1540.172706,478.5669726,1691.056418,539.0635268,581.060971,270.7165909,883.6522429,446.5864258,326.3881767
04/04/2002,3811.655646,1545.277817,499.1504983,1674.455239,528.0782439,565.9964273,269.7012883,889.8696729,526.2849264,321.8995377
