NOTE: Column 2 below contains the conditional probabilities 
         P(all banks in idxProb going default|all banks in idxGiven default)
where idxProb and idxGiven are defined in the setting file as follows: 
         idxProb=(HR)
         idxGiven=(SYS)
 
  Date ,  P(idxProb going default|idxGiven default) 
 11/07/2011, 0.0380641050833609 
 12/07/2011, 0.101958692800728 
 13/07/2011, 0.0572332613876606 
 14/07/2011, 0.0556976018465977 
 15/07/2011, 0.022427115904623 
 16/07/2011, 0.0439683530749247 
 17/07/2011, 0.0529075011395395 
 18/07/2011, 0.0520510719491983 
 19/07/2011, 0.0671904294035712 
 20/07/2011, 0.093685973961359 
 21/07/2011, 0.093548012033266 
 22/07/2011, 0.0773321087486043 
 23/07/2011, 0.0772897239821489 
 24/07/2011, 0.0903078224814328 
 25/07/2011, 0.103950797445932 
 26/07/2011, 0.105963680229429 
 27/07/2011, 0.0837311184268928 
 28/07/2011, 0.109843154545209 
 29/07/2011, 0.10426880579953 
 30/07/2011, 0.117657484521987 
 31/07/2011, 0.0890584268288177 
 01/08/2011, 0.0810302481866264 
 02/08/2011, 0.0591645108208017 
 03/08/2011, 0.00449763155504756 
 04/08/2011, 0.017966611116309 
 05/08/2011, 0.00869321080281807 
 06/08/2011, 0.0203490502734972 
 07/08/2011, 0.0543082043731723 
 08/08/2011, 0.0452213006856696 
 09/08/2011, 0.0186747410543672 
 10/08/2011, 0.0267992031273763 
 11/08/2011, 0.0821017180131631 
 12/08/2011, 0.125477252528723 
 13/08/2011, 0.126755972673482 
 14/08/2011, 0.0997727255466729 
 15/08/2011, 0.147667561415041 
 16/08/2011, 0.104615410475899 
 17/08/2011, 0.106376096618469 
 18/08/2011, 0.105790274716772 
 19/08/2011, 0.0905041783071821 
 20/08/2011, 0.152241865670473 
 21/08/2011, 0.157910505280113 
 22/08/2011, 0.15096568703912 
 23/08/2011, 0.153358421569859 
 24/08/2011, 0.121231992225435 
 25/08/2011, 0.064686944668938 
 26/08/2011, 0.0787544278941108 
 27/08/2011, 0.0786405679608417 
 28/08/2011, 0.0784389015472475 
 29/08/2011, 0.0734105088600293 
 30/08/2011, 0.021322197737032 
 31/08/2011, 0.00133291313302356 
 01/09/2011, 0.0348155310244665 
 02/09/2011, 0.0882301522427273 
 03/09/2011, 0.113790498220008 
 04/09/2011, 0.110816432870506 
 05/09/2011, 0.100838002480293 
 06/09/2011, 0.0991580950715663 
 07/09/2011, 0.114473786025264 
 08/09/2011, 0.170413031020774 
 09/09/2011, 0.189686711701698 
 10/09/2011, 0.257636231802725 
 11/09/2011, 0.266153831809276 
 12/09/2011, 0.207092587097082 
 13/09/2011, 0.203188507073813 
 14/09/2011, 0.208201230265308 
 15/09/2011, 0.210685672098564 
 16/09/2011, 0.208078428445806 
 17/09/2011, 0.2182966115551 
 18/09/2011, 0.24511442472943 
 19/09/2011, 0.293109738425859 
 20/09/2011, 0.21065178763221 
 21/09/2011, 0.115120548154246 
 22/09/2011, 0.115691115619628 
