NOTE: This file contains default dependent matrixes. There is a matrix for each day. Each element in the matrix 
is the conditional probability of the bank indicated in its row heading going default given the bank indicated in 
 its column heading default.
   
  Date ,    ,  HR,  DIA,  SYS 
, SYS, 0.163182211942843,  0.418229478328627,  1, 
14/08/2011, HR, 1,  0.072595843224965,  0.0997727325993005, 
, DIA, 0.163312683276032,  1,  0.475273646915219, 
, SYS, 0.240628741305944,  0.509531697359376,  1, 
15/08/2011, HR, 1,  0.108129830604592,  0.147667566159879, 
, DIA, 0.166632848912057,  1,  0.492230954489749, 
, SYS, 0.222601226814293,  0.481499966256649,  1, 
16/08/2011, HR, 1,  0.0725094908516184,  0.104615395006252, 
, DIA, 0.122076635828705,  1,  0.430400236124865, 
, SYS, 0.170658759813904,  0.417030472426967,  1, 
17/08/2011, HR, 1,  0.0729590436390162,  0.106376099140237, 
, DIA, 0.117584817646582,  1,  0.430033161088259, 
, SYS, 0.15615154599897,  0.391680596017376,  1, 
18/08/2011, HR, 1,  0.0724265497174441,  0.105790274805108, 
, DIA, 0.110798605859499,  1,  0.411048848828672, 
, SYS, 0.156875710959289,  0.398443639859834,  1, 
19/08/2011, HR, 1,  0.0618380599951152,  0.0905041729192313, 
, DIA, 0.0930570820780908,  1,  0.350030100022087, 
, SYS, 0.170856044002185,  0.439110235461407,  1, 
20/08/2011, HR, 1,  0.100297682632752,  0.152241848792095, 
, DIA, 0.046956469477654,  1,  0.222586773549174, 
, SYS, 0.119174988280767,  0.372173876157135,  1, 
21/08/2011, HR, 1,  0.109063695540625,  0.157910502139905, 
, DIA, 0.0910530742160553,  1,  0.354114568121996, 
, SYS, 0.152180793903507,  0.408769252257039,  1, 
22/08/2011, HR, 1,  0.104640558383583,  0.150965687624112, 
, DIA, 0.0819481785304816,  1,  0.315601213976467, 
, SYS, 0.166462934431809,  0.444363834086343,  1, 
23/08/2011, HR, 1,  0.102759726282187,  0.153358420677336, 
, DIA, 0.0589137971827034,  1,  0.260925092459734, 
, SYS, 0.131689308179088,  0.390809091448933,  1, 
24/08/2011, HR, 1,  0.0793354684428342,  0.121231984221206, 
, DIA, 0.0678661464747342,  1,  0.309498085491007, 
, SYS, 0.113183761015139,  0.337784000532764,  1, 
25/08/2011, HR, 1,  0.0411402260147237,  0.0646869344790837, 
, DIA, 0.0712730924100803,  1,  0.33228975615699, 
, SYS, 0.104335258007,  0.30936597560679,  1, 
26/08/2011, HR, 1,  0.0541725938390465,  0.0787544289646226, 
, DIA, 0.0953711877883985,  1,  0.346354634773723, 
, SYS, 0.186322207599827,  0.465450045319442,  1, 
27/08/2011, HR, 1,  0.056249603575061,  0.0786405642975902, 
, DIA, 0.136625527028568,  1,  0.422025280540817, 
, SYS, 0.232679867641464,  0.514088951023476,  1, 
28/08/2011, HR, 1,  0.0578651087673115,  0.078438899451595, 
, DIA, 0.135882652200064,  1,  0.37390201768697, 
, SYS, 0.303978947124673,  0.617053162340922,  1, 
29/08/2011, HR, 1,  0.0549013324236473,  0.0734105088478632, 
, DIA, 0.195883678293205,  1,  0.499462212088684, 
, SYS, 0.303403821500417,  0.578562235559214,  1, 
30/08/2011, HR, 1,  0.0156181695835796,  0.0213221977952199, 
, DIA, 0.187077843910649,  1,  0.493372589142294, 
, SYS, 0.292223458032358,  0.564502543785908,  1, 
31/08/2011, HR, 1,  0.000950806414932123,  0.00133291316096343, 
, DIA, 0.140903609678037,  1,  0.409992912078138, 
, SYS, 0.272241254525168,  0.565065007938106,  1, 
01/09/2011, HR, 1,  0.0257197444688706,  0.034815530159753, 
, DIA, 0.156696208750632,  1,  0.41018270161852, 
, SYS, 0.323994702465643,  0.626542301653246,  1, 
02/09/2011, HR, 1,  0.0650107127422123,  0.0882301521085192, 
, DIA, 0.123266367061558,  1,  0.344167133038147, 
, SYS, 0.303896045362518,  0.625198238400982,  1, 
03/09/2011, HR, 1,  0.0842165706732468,  0.113790497463197, 
, DIA, 0.0978128534004998,  1,  0.272678261366816, 
, SYS, 0.320367762332948,  0.660990096350853,  1, 
04/09/2011, HR, 1,  0.0817369687360212,  0.110816434024545, 
, DIA, 0.088200688253632,  1,  0.247420376132541, 
, SYS, 0.323470064668771,  0.66928630859687,  1, 
05/09/2011, HR, 1,  0.0720967615273236,  0.100838003018538, 
, DIA, 0.087971248037491,  1,  0.283219444495318, 
, SYS, 0.250793089280861,  0.577283838707216,  1, 
06/09/2011, HR, 1,  0.0676778466475402,  0.0991580920700928, 
, DIA, 0.049024724654374,  1,  0.190912354440812, 
, SYS, 0.194750887314764,  0.517626718999626,  1, 
07/09/2011, HR, 1,  0.0740129213256246,  0.114473786367112, 
, DIA, 0.0468634323284656,  1,  0.226507980478663, 
, SYS, 0.115108546660449,  0.35971494640625,  1, 
08/09/2011, HR, 1,  0.116105291359329,  0.170413039682084, 
, DIA, 0.0209788102981582,  1,  0.0900523082534601, 
, SYS, 0.173926003662463,  0.508660133814295,  1, 
09/09/2011, HR, 1,  0.132271252642399,  0.189686711878454, 
, DIA, 0.0195806531174414,  1,  0.0777032572247857, 
, SYS, 0.201457473283817,  0.557473196673996,  1, 
10/09/2011, HR, 1,  0.186451440958982,  0.257636231824233, 
, DIA, 0.0324121359367171,  1,  0.12059955938138, 
, SYS, 0.211697741508842,  0.57005019650929,  1, 
11/09/2011, HR, 1,  0.183247659197666,  0.266153826622556, 
, DIA, 0.0243621180337012,  1,  0.115598342783222, 
, SYS, 0.131350496696253,  0.429115305990869,  1, 
12/09/2011, HR, 1,  0.139733064660236,  0.207092594396169, 
, DIA, 0.0294119681281753,  1,  0.138663260863926, 
, SYS, 0.133302763767998,  0.424044164911741,  1, 
13/09/2011, HR, 1,  0.125023570417774,  0.203188542430321, 
, DIA, 0.013841603527549,  1,  0.0910846832397917, 
