NOTE: This file contains default dependent matrixes. There is a matrix for each day. Each element in the matrix 
is the conditional probability of the bank indicated in its row heading going default given the bank indicated in 
 its column heading default.
   
  Date ,    ,  HR,  DIA,  SYS 
, DIA, 0.0817281777750305,  1,  0.578858657668949, 
, SYS, 0.0917968039157719,  0.322744086513857,  1, 
12/04/2016, HR, 1,  0.0387224674917203,  0.0774540421125372, 
, DIA, 0.08189876466129,  1,  0.570611802956485, 
, SYS, 0.0980795689007176,  0.341633841537353,  1, 
13/04/2016, HR, 1,  0.0422909798311962,  0.0839689152477707, 
, DIA, 0.0800911621793056,  1,  0.556605508989478, 
, SYS, 0.101809844950883,  0.356354202989005,  1, 
14/04/2016, HR, 1,  0.0250638248301829,  0.052187301709079, 
, DIA, 0.0754744700518422,  1,  0.565678320365125, 
, SYS, 0.0869969897042717,  0.31315272244053,  1, 
15/04/2016, HR, 1,  0.0267247719236587,  0.0549296245717068, 
, DIA, 0.0788678593283329,  1,  0.572590669527099, 
, SYS, 0.0911830831018781,  0.322081561459225,  1, 
16/04/2016, HR, 1,  0.0167428183441159,  0.0344182372602913, 
, DIA, 0.0768016872655142,  1,  0.55432400289842, 
, SYS, 0.0991624454299474,  0.348160977316651,  1, 
17/04/2016, HR, 1,  0.0152808146744721,  0.0310784182404143, 
, DIA, 0.104060220743488,  1,  0.66395840586591, 
, SYS, 0.0910265640999522,  0.28556954035274,  1, 
18/04/2016, HR, 1,  0.0110704122646301,  0.0220779450641341, 
, DIA, 0.105040576094046,  1,  0.649207339301253, 
, SYS, 0.1047392324957,  0.324594277535859,  1, 
19/04/2016, HR, 1,  0.00884731694099533,  0.0182189613537083, 
, DIA, 0.10151017925587,  1,  0.661021881265386, 
, SYS, 0.0889421599389905,  0.281256056975801,  1, 
20/04/2016, HR, 1,  0.00811287369737588,  0.0163921646049309, 
, DIA, 0.102539834228111,  1,  0.649218789431975, 
, SYS, 0.0997913215675273,  0.31270127503201,  1, 
21/04/2016, HR, 1,  0.00137067188520523,  0.00285450962034501, 
, DIA, 0.103773528923458,  1,  0.673564543482879, 
, SYS, 0.0863003022864808,  0.26897191983908,  1, 
22/04/2016, HR, 1,  0.00126216082462189,  0.00274221459516216, 
, DIA, 0.087276414600445,  1,  0.641872278944362, 
, SYS, 0.0721200356671761,  0.244129866848503,  1, 
23/04/2016, HR, 1,  0.000568734001176364,  0.00124033388831547, 
, DIA, 0.0837512400390611,  1,  0.629048738705363, 
, SYS, 0.0724573469491233,  0.249543384643165,  1, 
24/04/2016, HR, 1,  0.000451239179907992,  0.000955011135270992, 
, DIA, 0.0924522219456585,  1,  0.642890777069445, 
, SYS, 0.0832398894844438,  0.273495196444976,  1, 
25/04/2016, HR, 1,  0.000347540953698937,  0.000735129187736, 
, DIA, 0.0856229701112325,  1,  0.612969774211581, 
, SYS, 0.0871625111412618,  0.294999192362053,  1, 
26/04/2016, HR, 1,  0.000530299893743021,  0.00113961872414633, 
, DIA, 0.0701731255838291,  1,  0.547039714051617, 
, SYS, 0.0887099726248918,  0.321797336179219,  1, 
27/04/2016, HR, 1,  0.000534081030164336,  0.00115094914038872, 
, DIA, 0.066971340234824,  1,  0.530447083991158, 
, SYS, 0.0897390979496975,  0.329826689461474,  1, 
28/04/2016, HR, 1,  0.00116896600792262,  0.00251860311354298, 
, DIA, 0.0549638705866959,  1,  0.449320159708139, 
, SYS, 0.101304616892845,  0.384370440455142,  1, 
29/04/2016, HR, 1,  0.00177852752648799,  0.00372106544852328, 
, DIA, 0.0642092982046586,  1,  0.484282871169941, 
, SYS, 0.109788663029275,  0.395778286793408,  1, 
30/04/2016, HR, 1,  0.00157940592373387,  0.00330739565306965, 
, DIA, 0.0636880835402385,  1,  0.4815722687329, 
, SYS, 0.109902521669591,  0.396842848355999,  1, 
01/05/2016, HR, 1,  0.00215860613058198,  0.00473662435312755, 
, DIA, 0.053287465894609,  1,  0.455639936145293, 
, SYS, 0.0914562959333152,  0.356381199538954,  1, 
02/05/2016, HR, 1,  0.00288345635028598,  0.00638614408472655, 
, DIA, 0.044917395680825,  1,  0.398406729899577, 
, SYS, 0.0953790712360428,  0.381979323969797,  1, 
03/05/2016, HR, 1,  0.0022858543671466,  0.00524740148046124, 
, DIA, 0.0288815433182623,  1,  0.281138285453985, 
, SYS, 0.0976803507612548,  0.414200930485337,  1, 
04/05/2016, HR, 1,  0.00178414544231951,  0.00429062188264305, 
, DIA, 0.0215849852164591,  1,  0.236023749754864, 
, SYS, 0.0846712797368764,  0.384990564321362,  1, 
05/05/2016, HR, 1,  0.00620895997308793,  0.0148397908694323, 
, DIA, 0.0215558265429615,  1,  0.234779557791731, 
, SYS, 0.0846997479321522,  0.385983551108356,  1, 
06/05/2016, HR, 1,  0.0096589142426475,  0.0247031370480527, 
, DIA, 0.0186214842119406,  1,  0.241820076560749, 
, SYS, 0.0578888032977224,  0.293933330325272,  1, 
07/05/2016, HR, 1,  0.0154485242841261,  0.0402289669588277, 
, DIA, 0.0149339957598122,  1,  0.20604339527376, 
, SYS, 0.0533021929867877,  0.282407268914222,  1, 
08/05/2016, HR, 1,  0.0143883334876648,  0.0367217888007732, 
, DIA, 0.0185683680300523,  1,  0.243022741309301, 
, SYS, 0.0560054645617904,  0.287203845628451,  1, 
