  Date ,  Banking Stability Indexes 
 04/08/1999, 3.30577833841451 
 05/08/1999, 3.33816154403985 
 08/08/1999, 3.31537207394462 
 09/08/1999, 3.32847469780543 
 10/08/1999, 3.39410484406279 
 11/08/1999, 3.40359381539831 
 12/08/1999, 3.37480114005428 
 15/08/1999, 3.38607518032658 
 16/08/1999, 3.35503862395886 
 17/08/1999, 3.32256700676108 
 18/08/1999, 3.3061026233028 
 19/08/1999, 3.34562001673873 
 22/08/1999, 3.39529387984437 
 23/08/1999, 3.40388634013157 
 24/08/1999, 3.39833554922387 
 25/08/1999, 3.42167504867993 
 26/08/1999, 3.44373960521359 
 29/08/1999, 3.44962161814627 
 30/08/1999, 3.44792082363405 
 31/08/1999, 3.40966156917954 
 01/09/1999, 3.36724576088212 
 02/09/1999, 3.38763824369941 
 05/09/1999, 3.37512654863541 
 06/09/1999, 3.38940021320752 
 07/09/1999, 3.40122826518084 
 08/09/1999, 3.40172263414925 
 09/09/1999, 3.38234062312497 
 13/09/1999, 3.36313228742304 
 14/09/1999, 3.34570757068358 
 15/09/1999, 3.34697434905237 
 16/09/1999, 3.35018808026972 
 21/09/1999, 3.33487601894271 
 22/09/1999, 3.32792758734794 
 23/09/1999, 3.29722259954168 
 26/09/1999, 3.34540478872226 
 27/09/1999, 3.32491041111372 
 28/09/1999, 3.26386466413589 
 29/09/1999, 3.24416637583054 
 30/09/1999, 3.28397422877637 
 03/10/1999, 3.24083531838555 
 04/10/1999, 3.19730237955587 
 05/10/1999, 3.20102590259519 
 06/10/1999, 3.20022840128101 
 07/10/1999, 3.16123716091428 
 10/10/1999, 3.14414349751473 
 11/10/1999, 3.16100630552558 
 12/10/1999, 3.17202527814175 
 13/10/1999, 3.12321849935913 
 14/10/1999, 3.0994101560455 
 17/10/1999, 3.16293202972343 
 18/10/1999, 3.17271168117066 
 19/10/1999, 3.18499590952554 
 20/10/1999, 3.17931574629824 
 21/10/1999, 3.19483181264028 
 24/10/1999, 3.18394502511887 
 25/10/1999, 3.20551560780291 
 26/10/1999, 3.16907673246097 
 27/10/1999, 3.10933665410564 
 28/10/1999, 3.00664246403948 
 31/10/1999, 2.99047916934655 
 01/11/1999, 2.94476462794702 
 02/11/1999, 2.95021313141308 
 03/11/1999, 2.94839713070456 
 04/11/1999, 2.91778990160869 
 07/11/1999, 2.90294423173056 
 08/11/1999, 2.91442676324348 
 09/11/1999, 2.95448140552188 
 10/11/1999, 2.94161588989072 
 11/11/1999, 2.93212029191491 
 14/11/1999, 2.92012872777676 
 15/11/1999, 2.95603855276021 
 16/11/1999, 2.95648469233131 
 17/11/1999, 2.96611728924369 
 18/11/1999, 2.922159829658 
 21/11/1999, 2.91044973282537 
 22/11/1999, 2.89901446793794 
 23/11/1999, 2.86498480956868 
 24/11/1999, 2.88730120094269 
 25/11/1999, 2.87408716475792 
 28/11/1999, 2.89128507638535 
 29/11/1999, 2.92703747475801 
 30/11/1999, 2.87422607074678 
 01/12/1999, 2.82959769599393 
 02/12/1999, 2.80951400871605 
 05/12/1999, 2.7961077923513 
 06/12/1999, 2.80092834551115 
 07/12/1999, 2.78488439061906 
 08/12/1999, 2.76860388292363 
 09/12/1999, 2.77950194755802 
 12/12/1999, 2.7994022683341 
 13/12/1999, 2.77540192748678 
 14/12/1999, 2.76009486947603 
 15/12/1999, 2.78537972026473 
 16/12/1999, 2.83008419134121 
 19/12/1999, 2.8036732612454 
 20/12/1999, 2.78039135253083 
 21/12/1999, 2.76333409919933 
 22/12/1999, 2.77632384595905 
 23/12/1999, 2.77138195472144 
 26/12/1999, 2.74672183943065 
 27/12/1999, 2.73553429051513 
 28/12/1999, 2.74926797689522 
 29/12/1999, 2.76973850613945 
 30/12/1999, 2.79235616108135 
 03/01/2000, 2.72234955614046 
 04/01/2000, 2.82870923127372 
 05/01/2000, 2.94227814560951 
 06/01/2000, 3.00044182425231 
 09/01/2000, 3.037622019211 
 10/01/2000, 3.03408339573524 
 11/01/2000, 2.99624588836069 
 12/01/2000, 2.97703920302606 
 13/01/2000, 2.98180760964521 
 23/01/2000, 2.98811298541007 
 24/01/2000, 2.96132201995741 
 25/01/2000, 3.04937475333069 
 26/01/2000, 3.00048129520468 
 27/01/2000, 3.08814301654687 
 30/01/2000, 3.15815041615866 
 31/01/2000, 3.17449572592386 
 01/02/2000, 3.19382929273474 
 02/02/2000, 3.15858468394946 
 03/02/2000, 3.08163157634999 
 06/02/2000, 3.08928741677717 
 07/02/2000, 3.11795104102406 
 08/02/2000, 3.06222791838222 
 09/02/2000, 3.06709532499357 
 10/02/2000, 3.11589229517347 
 13/02/2000, 3.13167419744756 
 14/02/2000, 3.07662090233705 
 15/02/2000, 3.18042350515273 
 16/02/2000, 3.18816157337162 
 17/02/2000, 3.18775453318043 
 20/02/2000, 3.18109460468141 
 21/02/2000, 3.19375002663822 
 22/02/2000, 3.20053574710949 
 23/02/2000, 3.1697679290376 
 24/02/2000, 3.13643648471999 
 27/02/2000, 3.20206915682283 
 28/02/2000, 3.22660778407292 
 29/02/2000, 3.17090060461949 
 01/03/2000, 3.13016793558664 
 02/03/2000, 3.17411116731595 
 05/03/2000, 3.15431105355916 
 06/03/2000, 3.18603324788275 
 07/03/2000, 3.2011072832379 
 08/03/2000, 3.17283695649507 
 09/03/2000, 3.19269840391266 
 12/03/2000, 3.17594001563808 
 13/03/2000, 3.28321776045616 
 14/03/2000, 3.23843406004483 
 15/03/2000, 3.24346212402523 
 16/03/2000, 3.21311598811263 
 19/03/2000, 3.30482152505378 
 20/03/2000, 3.30981936566835 
 22/03/2000, 3.31551668893963 
 23/03/2000, 3.38412076971532 
 26/03/2000, 3.37368834099141 
 27/03/2000, 3.40334499306908 
 28/03/2000, 3.34743416398483 
 29/03/2000, 3.35866052864164 
 30/03/2000, 3.46678812411432 
 02/04/2000, 3.51263988727587 
 03/04/2000, 3.63286662719435 
 04/04/2000, 3.62479531308545 
 05/04/2000, 3.7512242165462 
 06/04/2000, 3.77336417202049 
 09/04/2000, 3.75358477620387 
 10/04/2000, 3.78993049030074 
 11/04/2000, 3.8725852250084 
 12/04/2000, 3.8506500555124 
 13/04/2000, 3.86902742568524 
 16/04/2000, 4.02972232115855 
 17/04/2000, 4.03053397776196 
 18/04/2000, 3.96265247548083 
 23/04/2000, 3.93739718987216 
 24/04/2000, 3.92936801902704 
 27/04/2000, 3.92750952939977 
 30/04/2000, 3.89596540842664 
 01/05/2000, 3.91882039830436 
 02/05/2000, 3.90653639522159 
 03/05/2000, 3.92570562366161 
 04/05/2000, 3.92258269966792 
 07/05/2000, 3.96412945492266 
 08/05/2000, 3.97707491868539 
 11/05/2000, 3.97366430776045 
 14/05/2000, 4.00514575894255 
 15/05/2000, 4.04016584703542 
 16/05/2000, 4.05598003366674 
 17/05/2000, 4.08486123223456 
 18/05/2000, 4.0946815224331 
 21/05/2000, 4.12980792040301 
 22/05/2000, 4.09401140889376 
 23/05/2000, 4.1434095263486 
 24/05/2000, 4.22889821713555 
 25/05/2000, 4.21179819629283 
 28/05/2000, 4.21387406422738 
 29/05/2000, 4.23530870233815 
 30/05/2000, 4.17002932604688 
 31/05/2000, 4.21304540252122 
 01/06/2000, 4.22315517760745 
 04/06/2000, 4.28703016432347 
 05/06/2000, 4.3038731127565 
 06/06/2000, 4.29560774505359 
 07/06/2000, 4.33608389663075 
 11/06/2000, 4.31883347339425 
 12/06/2000, 4.23198304925238 
 13/06/2000, 4.21409922108395 
 14/06/2000, 4.26032902027317 
 15/06/2000, 4.2667345261853 
 18/06/2000, 4.28851374226959 
 19/06/2000, 4.31263703880902 
 20/06/2000, 4.30695765264258 
 21/06/2000, 4.35756746306757 
 22/06/2000, 4.38879418512876 
 25/06/2000, 4.41849212142785 
 26/06/2000, 4.41991706082908 
 27/06/2000, 4.34269374810801 
 28/06/2000, 4.28592995257205 
 29/06/2000, 4.26791215308095 
 02/07/2000, 4.27698644422365 
 03/07/2000, 4.27459843646897 
 04/07/2000, 4.28543608778458 
 05/07/2000, 4.28703246354278 
 06/07/2000, 4.29616426294874 
 09/07/2000, 4.32734818268704 
 10/07/2000, 4.34121177718516 
 11/07/2000, 4.32714118376359 
 12/07/2000, 4.33342194189428 
 13/07/2000, 4.33580046565194 
 16/07/2000, 4.23495591790077 
 17/07/2000, 4.12611727724331 
 18/07/2000, 4.03063888489155 
 19/07/2000, 3.9914734264932 
 20/07/2000, 3.98557537974413 
 23/07/2000, 3.97280007403317 
 24/07/2000, 3.98256064141948 
 25/07/2000, 3.9549552420935 
 26/07/2000, 3.94195866720561 
 27/07/2000, 3.95491190539874 
 30/07/2000, 3.87875555511467 
 31/07/2000, 3.8871309283632 
 01/08/2000, 3.86565991160397 
 02/08/2000, 3.75633584044199 
 03/08/2000, 3.77181097661956 
 06/08/2000, 3.76179314117135 
 07/08/2000, 3.72633671276736 
 08/08/2000, 3.7129041457005 
 09/08/2000, 3.70987985519825 
 13/08/2000, 3.67927030994307 
 14/08/2000, 3.64896427043843 
 15/08/2000, 3.54570567996029 
 16/08/2000, 3.51910881348676 
 17/08/2000, 3.49120069807796 
 20/08/2000, 3.51804353385195 
 21/08/2000, 3.48509976993738 
 22/08/2000, 3.47891725589253 
 23/08/2000, 3.46388278340409 
 24/08/2000, 3.46751087343661 
 27/08/2000, 3.4262501210493 
 28/08/2000, 3.42550936426297 
 29/08/2000, 3.46266622098133 
 30/08/2000, 3.47528538289124 
 31/08/2000, 3.40628018156161 
 03/09/2000, 3.38912363939332 
 04/09/2000, 3.36686351203782 
 05/09/2000, 3.34526889503245 
 06/09/2000, 3.37391689317484 
 07/09/2000, 3.39716136559928 
 10/09/2000, 3.45237226543415 
 11/09/2000, 3.45322079598162 
 12/09/2000, 3.44968682783133 
 13/09/2000, 3.43247911212529 
 14/09/2000, 3.49189761284303 
 17/09/2000, 3.41213262746776 
 18/09/2000, 3.38750444909055 
 19/09/2000, 3.35097102028373 
 20/09/2000, 3.33596795464324 
 21/09/2000, 3.29245275153191 
 24/09/2000, 3.29928271059494 
 25/09/2000, 3.25202362763269 
 26/09/2000, 3.19865474119395 
 27/09/2000, 3.17770945847891 
 28/09/2000, 3.18744882959072 
 02/10/2000, 3.20129797137473 
 03/10/2000, 3.21999581890475 
 04/10/2000, 3.17601605104031 
 05/10/2000, 3.10871230332229 
 10/10/2000, 3.09624085671679 
 11/10/2000, 3.07007072977945 
 12/10/2000, 3.04638627568477 
 15/10/2000, 3.01702268417533 
 16/10/2000, 3.00204876060626 
 17/10/2000, 2.99165061309449 
 18/10/2000, 2.99179432459803 
 19/10/2000, 2.95620497295612 
 22/10/2000, 2.93191026538436 
 23/10/2000, 2.83970550711436 
 24/10/2000, 2.84581023656166 
 25/10/2000, 2.90345771148984 
 26/10/2000, 2.89319009068424 
 29/10/2000, 2.9210874362695 
 30/10/2000, 2.94771645077897 
 31/10/2000, 2.95865155195669 
 01/11/2000, 2.93998581669383 
 02/11/2000, 2.94738241545609 
 05/11/2000, 2.8947427959372 
 06/11/2000, 2.9332867338411 
 07/11/2000, 2.91473152957458 
 08/11/2000, 2.89734760737984 
 09/11/2000, 2.88691521563969 
 12/11/2000, 2.91677364586424 
 13/11/2000, 2.862177411221 
 14/11/2000, 2.83472759387254 
 15/11/2000, 2.81827351930895 
 16/11/2000, 2.81085876699317 
 19/11/2000, 2.78193942720618 
 20/11/2000, 2.76741156287473 
 21/11/2000, 2.78595326354424 
 22/11/2000, 2.7870688134061 
 23/11/2000, 2.74356305531172 
 26/11/2000, 2.74307657150821 
 27/11/2000, 2.7623750873948 
 28/11/2000, 2.78558920653771 
 29/11/2000, 2.7635231065358 
 30/11/2000, 2.75066176987194 
 03/12/2000, 2.7230580999613 
 04/12/2000, 2.66557627190261 
 05/12/2000, 2.65806655400384 
 06/12/2000, 2.62820749660072 
 07/12/2000, 2.6597503055493 
 10/12/2000, 2.65393409892205 
 11/12/2000, 2.66644828761178 
 12/12/2000, 2.64598136729551 
 13/12/2000, 2.65462297459985 
 14/12/2000, 2.61476016226157 
 17/12/2000, 2.60942653558227 
 18/12/2000, 2.60407982912086 
 19/12/2000, 2.5712559270884 
 20/12/2000, 2.60130094205441 
 21/12/2000, 2.58045749164713 
 24/12/2000, 2.57986475183945 
 25/12/2000, 2.59293945928624 
 26/12/2000, 2.59602865892822 
 27/12/2000, 2.62349809483875 
 28/12/2000, 2.63525629336705 
 31/12/2000, 2.63746788452859 
 01/01/2001, 2.6479653385239 
 02/01/2001, 2.71630723803691 
 03/01/2001, 2.7469282885719 
 04/01/2001, 2.76298618120324 
 07/01/2001, 2.77709353661664 
 08/01/2001, 2.78266965422191 
 09/01/2001, 2.75578382977737 
 10/01/2001, 2.71722520787177 
 11/01/2001, 2.6938983955274 
 14/01/2001, 2.69654383569337 
 15/01/2001, 2.65827729180474 
 16/01/2001, 2.62920363332704 
 17/01/2001, 2.6155782865254 
 18/01/2001, 2.60669268428747 
 21/01/2001, 2.62804789101974 
 22/01/2001, 2.64545757577457 
 23/01/2001, 2.6836719625901 
 24/01/2001, 2.66870592868161 
 25/01/2001, 2.66335858842108 
 28/01/2001, 2.72382951943792 
 29/01/2001, 2.77473269529693 
 30/01/2001, 2.82157392444785 
 31/01/2001, 2.81936724797403 
 01/02/2001, 2.83448090723316 
 04/02/2001, 2.81359816696045 
 05/02/2001, 2.823612981918 
 07/02/2001, 2.83837525223499 
 08/02/2001, 2.82824813332302 
 11/02/2001, 2.80958451561599 
 12/02/2001, 2.80977180741093 
 13/02/2001, 2.77525130436479 
 14/02/2001, 2.80607517679332 
 15/02/2001, 2.77544816843646 
 18/02/2001, 2.79024472156035 
 19/02/2001, 2.80241737613723 
 20/02/2001, 2.7957737498373 
 21/02/2001, 2.75776463228426 
 22/02/2001, 2.73999536511779 
 25/02/2001, 2.73665394612128 
 26/02/2001, 2.70519214251255 
 27/02/2001, 2.7165195962286 
 28/02/2001, 2.72585104373207 
 01/03/2001, 2.74160202985076 
 04/03/2001, 2.76249080664592 
 05/03/2001, 2.76194628467079 
 06/03/2001, 2.75986727048673 
 07/03/2001, 2.77103623214481 
 08/03/2001, 2.73607032459185 
 11/03/2001, 2.75215033640988 
 12/03/2001, 2.75417200882452 
 13/03/2001, 2.81447511501496 
 14/03/2001, 2.86239498625101 
 15/03/2001, 2.86552701760121 
 18/03/2001, 2.88015642353923 
 19/03/2001, 2.89618716969662 
 20/03/2001, 2.91163322043258 
 21/03/2001, 2.93701540630011 
 22/03/2001, 2.97143280390373 
 25/03/2001, 3.00781711952667 
 26/03/2001, 3.03456011293421 
 27/03/2001, 3.07186020513347 
 28/03/2001, 3.06434897518446 
 29/03/2001, 3.13466603751821 
 01/04/2001, 3.14776079999131 
 02/04/2001, 3.17496993082849 
 03/04/2001, 3.21287850556951 
 04/04/2001, 3.15357729414453 
 05/04/2001, 3.20525099306429 
 09/04/2001, 3.15449420824564 
 10/04/2001, 3.14971470659202 
 11/04/2001, 3.13386924647659 
 12/04/2001, 3.13516493989075 
 15/04/2001, 3.12264411646562 
 16/04/2001, 3.16861325023067 
 17/04/2001, 3.20686632463494 
 18/04/2001, 3.17539382375159 
 19/04/2001, 3.1451618546888 
 22/04/2001, 3.12136934822933 
 23/04/2001, 3.09864712381116 
 24/04/2001, 3.08355035111513 
 29/04/2001, 3.0683122376159 
 30/04/2001, 3.06320672775935 
 01/05/2001, 3.07541592995231 
 02/05/2001, 3.04166170777317 
 03/05/2001, 3.04871158027931 
 06/05/2001, 3.01744604582514 
 07/05/2001, 3.04992362717372 
 08/05/2001, 3.06794259449581 
 09/05/2001, 3.08249654943048 
 10/05/2001, 3.07614167886384 
 13/05/2001, 3.05984869620018 
 14/05/2001, 3.07609432852156 
 15/05/2001, 3.06818291437961 
 16/05/2001, 3.07021795653645 
 17/05/2001, 3.07760698673979 
 20/05/2001, 3.1051995170836 
 21/05/2001, 3.09664085614049 
 22/05/2001, 3.03469694564716 
 23/05/2001, 3.04032157927179 
 24/05/2001, 3.02695056343759 
 29/05/2001, 3.01940229531635 
 30/05/2001, 3.01758036488179 
 31/05/2001, 3.00533711479951 
 03/06/2001, 3.01553901452828 
 04/06/2001, 3.01269230325136 
 05/06/2001, 3.00422571856629 
 06/06/2001, 3.00870831079662 
 07/06/2001, 3.04439761189303 
 10/06/2001, 3.04445724339877 
 11/06/2001, 3.05199415776197 
 12/06/2001, 3.06408641929179 
 13/06/2001, 3.07002669106346 
 14/06/2001, 3.08145609527735 
 17/06/2001, 3.08108755462693 
 18/06/2001, 3.09525167910315 
 19/06/2001, 3.14339015715495 
 20/06/2001, 3.12217765544871 
 21/06/2001, 3.07974323855693 
 24/06/2001, 3.09375365003031 
 25/06/2001, 3.09054479212693 
 26/06/2001, 3.05553275878397 
 27/06/2001, 3.0414999985229 
 28/06/2001, 2.99827644834837 
 01/07/2001, 2.98233973557339 
 02/07/2001, 2.97060293943902 
 03/07/2001, 2.96797173372645 
 04/07/2001, 2.89479211905002 
 05/07/2001, 2.88519377045688 
 08/07/2001, 2.84150332714434 
 09/07/2001, 2.78455019977997 
 10/07/2001, 2.8040392247631 
 11/07/2001, 2.81672574552105 
 12/07/2001, 2.8049253551236 
 15/07/2001, 2.83145583685221 
 16/07/2001, 2.81879240721711 
 17/07/2001, 2.81307355350589 
 18/07/2001, 2.84760902574486 
 19/07/2001, 2.82609694390725 
 22/07/2001, 2.83721620973279 
 23/07/2001, 2.82236031666231 
 24/07/2001, 2.79142376743729 
 25/07/2001, 2.76140121830356 
 26/07/2001, 2.77520000002331 
 30/07/2001, 2.7818909855796 
 31/07/2001, 2.77150074502128 
 01/08/2001, 2.78357650333062 
 02/08/2001, 2.73682969892044 
 05/08/2001, 2.71549544375414 
 06/08/2001, 2.71419352865989 
 07/08/2001, 2.72862237340732 
 08/08/2001, 2.71965855821637 
 09/08/2001, 2.75672129815578 
 12/08/2001, 2.75368491992847 
 13/08/2001, 2.7667272477726 
 14/08/2001, 2.77230487883491 
 15/08/2001, 2.79660445475311 
 16/08/2001, 2.77095099636242 
 19/08/2001, 2.78791857431934 
 20/08/2001, 2.78039600773954 
 21/08/2001, 2.79510260831023 
 22/08/2001, 2.79737420864648 
 23/08/2001, 2.81325106896545 
 26/08/2001, 2.87393066562485 
 27/08/2001, 2.87696632872005 
 28/08/2001, 2.8909829621672 
 29/08/2001, 2.89611381632034 
 30/08/2001, 2.92181667336826 
 02/09/2001, 2.89081251118885 
 03/09/2001, 2.87507480411661 
 04/09/2001, 2.88205033141842 
 05/09/2001, 2.87192395807549 
 06/09/2001, 2.86790913901467 
 09/09/2001, 2.87232094624022 
 10/09/2001, 2.89095451785939 
 11/09/2001, 2.94042935053866 
 12/09/2001, 2.95171606915157 
 13/09/2001, 2.89868119065499 
 16/09/2001, 2.98963208334586 
 20/09/2001, 2.99926635599023 
 23/09/2001, 3.07823476320546 
 24/09/2001, 3.13565294524305 
 25/09/2001, 3.08689102480625 
 30/09/2001, 3.08112972608685 
 03/10/2001, 3.11912733589997 
 04/10/2001, 3.13424545213515 
 07/10/2001, 3.09268631462243 
 10/10/2001, 3.07958249725798 
 11/10/2001, 2.96449231567706 
 14/10/2001, 2.98253451347107 
 15/10/2001, 2.97177604369609 
 16/10/2001, 2.9285632049149 
 17/10/2001, 2.92910172279466 
 18/10/2001, 2.88038168838871 
 21/10/2001, 2.86310841912811 
 22/10/2001, 2.86058243742951 
 23/10/2001, 2.86034249367385 
 24/10/2001, 2.8322522150639 
 25/10/2001, 2.89349041563089 
 28/10/2001, 2.86109159420088 
 29/10/2001, 2.80146192480196 
 30/10/2001, 2.83541679042654 
 31/10/2001, 2.86863846138046 
 01/11/2001, 2.8873663891915 
 04/11/2001, 2.88813728306811 
 05/11/2001, 2.92018400937803 
 06/11/2001, 2.91761203212222 
 07/11/2001, 2.92652341071765 
 08/11/2001, 2.89628361894222 
 12/11/2001, 2.95215709578689 
 13/11/2001, 2.95128471189275 
 14/11/2001, 3.00316830769993 
 15/11/2001, 3.00713040230852 
 18/11/2001, 2.98898125742575 
 19/11/2001, 2.94173875274137 
 20/11/2001, 2.96703744306398 
 21/11/2001, 2.93772072800124 
 22/11/2001, 2.95506009892598 
 25/11/2001, 2.96539042376693 
 26/11/2001, 2.95638406780717 
 27/11/2001, 2.96749734806747 
 28/11/2001, 2.92150689757325 
 29/11/2001, 2.93624152676322 
 02/12/2001, 3.00636821757215 
 03/12/2001, 3.01936020601686 
 04/12/2001, 3.01678363776679 
 05/12/2001, 3.01736679414556 
 06/12/2001, 2.99148069275439 
 09/12/2001, 3.01676002655181 
 10/12/2001, 2.99659227077919 
 11/12/2001, 3.01105356932698 
 12/12/2001, 3.01202415345398 
 13/12/2001, 3.05654624476555 
 16/12/2001, 3.0987911877264 
 17/12/2001, 3.15954092431865 
 18/12/2001, 3.16528174833957 
 19/12/2001, 3.14973842655989 
 20/12/2001, 3.14181555854643 
 23/12/2001, 3.22048008757029 
 24/12/2001, 3.22451719772026 
 25/12/2001, 3.20102803537535 
 26/12/2001, 3.11964235532079 
 27/12/2001, 3.12977795887838 
 30/12/2001, 3.15083434789128 
 31/12/2001, 3.13224287003626 
 01/01/2002, 3.16514634883934 
 02/01/2002, 3.19534542880908 
 03/01/2002, 3.21981437144115 
 06/01/2002, 3.2142494259438 
 07/01/2002, 3.28403314301323 
 08/01/2002, 3.29947273073224 
 09/01/2002, 3.29404408291707 
 10/01/2002, 3.3438687290606 
 13/01/2002, 3.30444129697303 
 14/01/2002, 3.27282634754077 
 15/01/2002, 3.33337426820389 
 16/01/2002, 3.37650400720478 
 17/01/2002, 3.39771307164944 
 20/01/2002, 3.42960701993099 
 21/01/2002, 3.38397529397983 
 22/01/2002, 3.39161808094252 
 23/01/2002, 3.47579544818735 
 24/01/2002, 3.53527663502002 
 27/01/2002, 3.60949034650601 
 28/01/2002, 3.58679889779405 
 29/01/2002, 3.61631569311991 
 30/01/2002, 3.67597965088213 
 31/01/2002, 3.70831879739493 
 03/02/2002, 3.70127011995423 
 04/02/2002, 3.72648163861246 
 05/02/2002, 3.71002786129305 
 06/02/2002, 3.66475706310076 
 07/02/2002, 3.67508036278259 
 10/02/2002, 3.73921067797798 
 11/02/2002, 3.75496447704044 
 12/02/2002, 3.73059792101008 
