NOTE: This file contains default dependent matrixes. There is a matrix for each day. Each element in the matrix 
is the conditional probability of the bank indicated in its row heading going default given the bank indicated in 
 its column heading default.
   
  Date ,    ,  HR,  DIA,  SYS 
, DIA, 0.540089541717497,  1,  0.431068522542274, 
, SYS, 0.341526959420563,  0.490566701036136,  1, 
19/05/2016, HR, 1,  0.131324263980073,  0.0739076848571982, 
, DIA, 0.541511337282712,  1,  0.436519240400884, 
, SYS, 0.337694263168822,  0.48369867433187,  1, 
20/05/2016, HR, 1,  0.128778315986873,  0.0589236108488493, 
, DIA, 0.482130550500938,  1,  0.347968103947169, 
, SYS, 0.345192977810874,  0.544490273780377,  1, 
21/05/2016, HR, 1,  0.106500812781426,  0.0405671502299737, 
, DIA, 0.378621160343236,  1,  0.271054330374912, 
, SYS, 0.266684459096061,  0.501219083251911,  1, 
22/05/2016, HR, 1,  0.0902743517876544,  0.0322986357709915, 
, DIA, 0.318760554333915,  1,  0.242297426036827, 
, SYS, 0.204246915418509,  0.433930256714909,  1, 
