NOTE: This file contains pair joint default matrixes. There is a matrix for each day. Each element in 
the matrix is the joint probability of banks indicated in its row and  column headings going default. 
   
  Date ,    ,  HR,  DIA,  SYS 
, DIA, 0.00029993698097304,  0.0369704980209484,  0.011560721869719, 
, SYS, 0.000291897367921319,  0.011560721869719,  0.0178071276708332, 
21/04/2016, HR, 0.000506115868795643,  5.25214297490858E-05,  4.36779524690488E-05, 
, DIA, 5.25214297490858E-05,  0.0383180178392745,  0.0103064708226578, 
, SYS, 4.36779524690488E-05,  0.0103064708226578,  0.0153013856242564, 
22/04/2016, HR, 0.000468613507966177,  4.0898906808625E-05,  3.37964229086412E-05, 
, DIA, 4.0898906808625E-05,  0.0324038791339267,  0.00791075469834053, 
, SYS, 3.37964229086412E-05,  0.00791075469834053,  0.0123244996829443, 
23/04/2016, HR, 0.000209738987297836,  1.75659002707306E-05,  1.5197130571397E-05, 
, DIA, 1.75659002707306E-05,  0.0308859681932107,  0.00770738904091493, 
, SYS, 1.5197130571397E-05,  0.00770738904091493,  0.0122524513073143, 
24/04/2016, HR, 0.000164686575251549,  1.52256398066266E-05,  1.37084923235105E-05, 
, DIA, 1.52256398066266E-05,  0.0337418391056627,  0.00922823091461799, 
, SYS, 1.37084923235105E-05,  0.00922823091461799,  0.0143542748531624, 
25/04/2016, HR, 0.000124461087798096,  1.06567280005479E-05,  1.08483409518551E-05, 
, DIA, 1.06567280005479E-05,  0.0306632294327518,  0.00904562791787413, 
, SYS, 1.08483409518551E-05,  0.00904562791787413,  0.0147570537707326, 
26/04/2016, HR, 0.0001847657479831,  1.29655900368082E-05,  1.63905644455985E-05, 
, DIA, 1.29655900368082E-05,  0.0244495429657604,  0.00786779779718107, 
, SYS, 1.63905644455985E-05,  0.00786779779718107,  0.0143824983727574, 
27/04/2016, HR, 0.0001847657479831,  1.2374009771918E-05,  1.65807115560046E-05, 
, DIA, 1.2374009771918E-05,  0.0231687872683111,  0.00764168440354421, 
, SYS, 1.65807115560046E-05,  0.00764168440354421,  0.0144061201091862, 
28/04/2016, HR, 0.000389014232561995,  2.13817279349203E-05,  3.94089377955571E-05, 
, DIA, 2.13817279349203E-05,  0.0182911460128065,  0.00703057584937176, 
, SYS, 3.94089377955571E-05,  0.00703057584937176,  0.0156471409026885, 
29/04/2016, HR, 0.000592515768580815,  3.8045021675768E-05,  6.50515140562506E-05, 
, DIA, 3.8045021675768E-05,  0.0213913032602282,  0.00846621335661135, 
, SYS, 6.50515140562506E-05,  0.00846621335661135,  0.0174819591206241, 
30/04/2016, HR, 0.000525604247807531,  3.34747272434702E-05,  5.7765232234296E-05, 
, DIA, 3.34747272434702E-05,  0.0211945053139554,  0.00841088785828642, 
, SYS, 5.7765232234296E-05,  0.00841088785828642,  0.0174654738330696, 
01/05/2016, HR, 0.000729166313139842,  3.88554250429371E-05,  6.66868501191218E-05, 
, DIA, 3.88554250429371E-05,  0.018000238437413,  0.00641494656631242, 
, SYS, 6.66868501191218E-05,  0.00641494656631242,  0.0140789822344871, 
02/05/2016, HR, 0.000955291772335811,  4.29092185286442E-05,  9.11148420048229E-05, 
, DIA, 4.29092185286442E-05,  0.0148811749913913,  0.00568430116308791, 
, SYS, 9.11148420048229E-05,  0.00568430116308791,  0.0142675831919825, 
03/05/2016, HR, 0.000736261910947618,  2.12643802746202E-05,  7.1918321713515E-05, 
, DIA, 2.12643802746202E-05,  0.00930259625470553,  0.00385314402462844, 
, SYS, 7.1918321713515E-05,  0.00385314402462844,  0.0137055115720235, 
04/05/2016, HR, 0.000580152478147093,  1.25225826640971E-05,  4.91222527672346E-05, 
, DIA, 1.25225826640971E-05,  0.00701881268593044,  0.0027021766568223, 
, SYS, 4.91222527672346E-05,  0.0027021766568223,  0.0114487489484799, 
05/05/2016, HR, 0.00202483821609967,  4.36470613638042E-05,  0.000171503286507031, 
, DIA, 4.36470613638042E-05,  0.00702968960228246,  0.00271334455587847, 
, SYS, 0.000171503286507031,  0.00271334455587847,  0.0115569881015171, 
06/05/2016, HR, 0.00333010427797373,  6.20114842364037E-05,  0.000192775751508525, 
, DIA, 6.20114842364037E-05,  0.00642012991093773,  0.00188709016584282, 
, SYS, 0.000192775751508525,  0.00188709016584282,  0.00780369517982826, 
07/05/2016, HR, 0.00537832527145884,  8.03198867988568E-05,  0.000286676531565016, 
, DIA, 8.03198867988568E-05,  0.00519919477884293,  0.00146829039804612, 
, SYS, 0.000286676531565016,  0.00146829039804612,  0.00712612212633784, 
08/05/2016, HR, 0.00500107911553722,  9.28618775647034E-05,  0.00028008775917593, 
, DIA, 9.28618775647034E-05,  0.00645397033953335,  0.00185360510108594, 
, SYS, 0.00028008775917593,  0.00185360510108594,  0.00762729072637203, 
