NOTE: This file contains pair joint default matrixes. There is a matrix for each day. Each element in 
the matrix is the joint probability of banks indicated in its row and  column headings going default. 
   
  Date ,    ,  HR,  DIA,  SYS 
19/07/2011, HR, 0.024997716398986,  0.0191667235725209,  0.00366936223157618, 
, DIA, 0.0191667235725209,  0.0807410785579856,  0.0114871739241939, 
, SYS, 0.00366936223157618,  0.0114871739241939,  0.0677644496099924, 
20/07/2011, HR, 0.0078286877939098,  0.00643726192041593,  0.00115868967343909, 
, DIA, 0.00643726192041593,  0.0924034275385407,  0.012889738072823, 
, SYS, 0.00115868967343909,  0.012889738072823,  0.068027843655706, 
21/07/2011, HR, 0.037949205671606,  0.0321083834341695,  0.00270906594285957, 
, DIA, 0.0321083834341695,  0.127051876238272,  0.00863515644238087, 
, SYS, 0.00270906594285957,  0.00863515644238087,  0.0329326459470066, 
22/07/2011, HR, 0.0503930028966642,  0.0423368310015077,  0.00353304736546303, 
, DIA, 0.0423368310015077,  0.132282223416207,  0.00890652759434926, 
, SYS, 0.00353304736546303,  0.00890652759434926,  0.0327063139030906, 
23/07/2011, HR, 0.0628427058468912,  0.049789568020254,  0.00439541318086744, 
, DIA, 0.049789568020254,  0.115947855432115,  0.00796073175831535, 
, SYS, 0.00439541318086744,  0.00796073175831535,  0.0325494265860551, 
24/07/2011, HR, 0.0707011379831389,  0.0584755885469487,  0.00562779663386708, 
, DIA, 0.0584755885469487,  0.13953596970828,  0.0108159602925216, 
, SYS, 0.00562779663386708,  0.0108159602925216,  0.038003349310055, 
25/07/2011, HR, 0.0700106081574836,  0.0514392700550977,  0.00576888299960484, 
, DIA, 0.0514392700550977,  0.100279661019228,  0.00828435660405837, 
, SYS, 0.00576888299960484,  0.00828435660405837,  0.0385737939100129, 
26/07/2011, HR, 0.0608769266152081,  0.0406064888212914,  0.00510857642532358, 
, DIA, 0.0406064888212914,  0.0768378196273676,  0.00656694702297492, 
, SYS, 0.00510857642532358,  0.00656694702297492,  0.0387676119015929, 
27/07/2011, HR, 0.0547499067079117,  0.0382792694115347,  0.00730360245665632, 
, DIA, 0.0382792694115347,  0.0810944164405508,  0.0108785010030901, 
, SYS, 0.00730360245665632,  0.0108785010030901,  0.0629068254714539, 
28/07/2011, HR, 0.0332810269627199,  0.0233198784216375,  0.0050430710937557, 
, DIA, 0.0233198784216375,  0.0677192113938478,  0.0101852151168609, 
, SYS, 0.0050430710937557,  0.0101852151168609,  0.0704040453147036, 
29/07/2011, HR, 0.034958491892208,  0.0244573260711469,  0.00309880105118881, 
, DIA, 0.0244573260711469,  0.0675378262083817,  0.00594904553080608, 
, SYS, 0.00309880105118881,  0.00594904553080608,  0.0397653991724698, 
30/07/2011, HR, 0.0408117526512908,  0.0249342861062322,  0.00406666253496998, 
, DIA, 0.0249342861062322,  0.054371798380111,  0.00554015654107653, 
, SYS, 0.00406666253496998,  0.00554015654107653,  0.0453709607707331, 
31/07/2011, HR, 0.0113634955156266,  0.00559460120006382,  0.00174153215457875, 
, DIA, 0.00559460120006382,  0.0249865324610251,  0.00391225140556741, 
, SYS, 0.00174153215457875,  0.00391225140556741,  0.0703027298910729, 
01/08/2011, HR, 0.000746574444276077,  0.000359157670478213,  0.000114590833268572, 
, DIA, 0.000359157670478213,  0.0191164683882809,  0.00294240789010084, 
, SYS, 0.000114590833268572,  0.00294240789010084,  0.0696271943532356, 
02/08/2011, HR, 0.000478803643167115,  0.000330343692832787,  7.63220849894953E-05, 
, DIA, 0.000330343692832787,  0.044201890309009,  0.00677396601041, 
, SYS, 7.63220849894953E-05,  0.00677396601041,  0.0715088859760819, 
03/08/2011, HR, 0.000991859394567557,  0.000610678203400306,  0.000139846538719062, 
, DIA, 0.000610678203400306,  0.0323698707240581,  0.00445384279213612, 
, SYS, 0.000139846538719062,  0.00445384279213612,  0.0626318143932805, 
04/08/2011, HR, 0.000715527373481217,  0.000431496510829898,  9.53662101472395E-05, 
, DIA, 0.000431496510829898,  0.0305182918624964,  0.00397630516545782, 
, SYS, 9.53662101472395E-05,  0.00397630516545782,  0.0589352658094993, 
05/08/2011, HR, 0.00122205868353454,  0.000845804520203259,  0.00015772789240019, 
, DIA, 0.000845804520203259,  0.044599768632236,  0.00552929350625793, 
, SYS, 0.00015772789240019,  0.00552929350625793,  0.0568306463941297, 
06/08/2011, HR, 0.0208317349436123,  0.0156203846698816,  0.00261135424014421, 
, DIA, 0.0156203846698816,  0.0718844777483723,  0.00873679591361188, 
, SYS, 0.00261135424014421,  0.00873679591361188,  0.056689812269098, 
07/08/2011, HR, 0.0507970836686228,  0.034347591551484,  0.0100112580671775, 
, DIA, 0.034347591551484,  0.0741544173967279,  0.0147462135052546, 
, SYS, 0.0100112580671775,  0.0147462135052546,  0.0959952913127042, 
08/08/2011, HR, 0.0502726774824951,  0.0336722672581135,  0.00997674146504754, 
, DIA, 0.0336722672581135,  0.0724349524030797,  0.0145235996744649, 
, SYS, 0.00997674146504754,  0.0145235996744649,  0.0966871994822982, 
09/08/2011, HR, 0.0434817645536623,  0.0301072561636984,  0.00766371538745551, 
, DIA, 0.0301072561636984,  0.0728411526916149,  0.0128534906182069, 
, SYS, 0.00766371538745551,  0.0128534906182069,  0.0840969648264327, 
10/08/2011, HR, 0.0427289993047318,  0.0297696933477347,  0.00771746938419848, 
, DIA, 0.0297696933477347,  0.0734460877194716,  0.0132604116330735, 
, SYS, 0.00771746938419848,  0.0132604116330735,  0.0863407542989064, 
11/08/2011, HR, 0.0435493118101663,  0.0304340774684523,  0.00790563722609679, 
, DIA, 0.0304340774684523,  0.0745110176989113,  0.0135198456276358, 
, SYS, 0.00790563722609679,  0.0135198456276358,  0.0869146302498608, 
12/08/2011, HR, 0.0514718073950396,  0.0236983974093119,  0.00926573429026764, 
, DIA, 0.0236983974093119,  0.0403008905492356,  0.00771812063843297, 
, SYS, 0.00926573429026764,  0.00771812063843297,  0.0882326923326946, 
13/08/2011, HR, 0.04489101897289,  0.0321069592241952,  0.00940980325004753, 
, DIA, 0.0321069592241952,  0.0800939138016318,  0.0167224625550838, 
, SYS, 0.00940980325004753,  0.0167224625550838,  0.102310350495626, 
14/08/2011, HR, 0.0628377422379193,  0.0491011028424096,  0.0179441347894342, 
, DIA, 0.0491011028424096,  0.116745929554114,  0.0329260433728072, 
, SYS, 0.0179441347894342,  0.0329260433728072,  0.149841210108991, 
15/08/2011, HR, 0.0522435328092079,  0.0363004633517945,  0.0124049059713119, 
, DIA, 0.0363004633517945,  0.0801964582311755,  0.0191289340190853, 
, SYS, 0.0124049059713119,  0.0191289340190853,  0.118748669220628, 
16/08/2011, HR, 0.0151457925685593,  0.0103166147730545,  0.00332372036158479, 
, DIA, 0.0103166147730545,  0.0529217599105951,  0.0114201752154635, 
, SYS, 0.00332372036158479,  0.0114201752154635,  0.10418076016348, 
17/08/2011, HR, 0.000308917330725757,  0.000168368783488188,  4.26896991624885E-05, 
, DIA, 0.000168368783488188,  0.0241165733146041,  0.0032943953160874, 
, SYS, 4.26896991624885E-05,  0.0032943953160874,  0.0615729325990881, 
18/08/2011, HR, 0.00220924493307745,  0.00115444245503921,  0.000499043755474523, 
, DIA, 0.00115444245503921,  0.0238717987611189,  0.00538427255887252, 
, SYS, 0.000499043755474523,  0.00538427255887252,  0.107195279490149, 
19/08/2011, HR, 0.005436176110298,  0.00277206594829935,  0.00165640429463251, 
, DIA, 0.00277206594829935,  0.0251330487840566,  0.00770846948309943, 
, SYS, 0.00165640429463251,  0.00770846948309943,  0.15352217966138, 
20/08/2011, HR, 0.00714618542612052,  0.00511750568789455,  0.00179142939635996, 
, DIA, 0.00511750568789455,  0.0560781535910925,  0.0136240722279863, 
, SYS, 0.00179142939635996,  0.0136240722279863,  0.120586214365206, 
21/08/2011, HR, 0.00713865104845301,  0.00574439902216846,  0.00178319284007164, 
, DIA, 0.00574439902216846,  0.0862018607821352,  0.020501966235008, 
, SYS, 0.00178319284007164,  0.020501966235008,  0.121713810819263, 
22/08/2011, HR, 0.0104518448134189,  0.00842438423449562,  0.0033850694006922, 
, DIA, 0.00842438423449562,  0.0918281823178264,  0.0285148730424876, 
, SYS, 0.0033850694006922,  0.0285148730424876,  0.166630922595581, 
23/08/2011, HR, 0.024861489271857,  0.0163627002454549,  0.00716600217858261, 
, DIA, 0.0163627002454549,  0.0557311418310228,  0.0160203309354393, 
, SYS, 0.00716600217858261,  0.0160203309354393,  0.144832332172244, 
24/08/2011, HR, 0.0135434547341116,  0.00907280558776751,  0.00283555955575679, 
, DIA, 0.00907280558776751,  0.0495363195556622,  0.0102052411505353, 
, SYS, 0.00283555955575679,  0.0102052411505353,  0.0985570224768418, 
25/08/2011, HR, 0.0107312728158272,  0.00799710920706714,  0.0025712935502561, 
, DIA, 0.00799710920706714,  0.0660915899212144,  0.0153023697212294, 
, SYS, 0.0025712935502561,  0.0153023697212294,  0.115109144410588, 
26/08/2011, HR, 0.0223592495229385,  0.0165848139451453,  0.00535078511229924, 
, DIA, 0.0165848139451453,  0.0730168167861374,  0.0170596637550235, 
, SYS, 0.00535078511229924,  0.0170596637550235,  0.116363794577506, 
27/08/2011, HR, 0.0365822076685998,  0.0264157534500336,  0.0107144903488512, 
, DIA, 0.0264157534500336,  0.078214334851183,  0.0226916626268725, 
, SYS, 0.0107144903488512,  0.0226916626268725,  0.149510704118403, 
