NOTE: Each column in this file (except column 1) contains the conditional probabilities of all other banks
going default given the bank indicated in that column heading default.
   
  Date ,  HR,  DIA,  SYS 
 10/07/2011,  0.0778713013847335,  0.023234867906932,  0.00825879443970953, 
 11/07/2011,  0.0718261523979976,  0.0266167843977212,  0.00765679740630316, 
 12/07/2011,  0.0725359616820553,  0.0319121346104707,  0.0110811919178035, 
 13/07/2011,  0.0262337017743242,  0.0446193253538511,  0.00406592037232, 
 14/07/2011,  0.0197215350359046,  0.0404116551262925,  0.001884160129747, 
 15/07/2011,  0.0553681490649271,  0.0211141128028575,  0.00944492792405656, 
 16/07/2011,  0.143827345108502,  0.0361742212067701,  0.0245890927131982, 
 17/07/2011,  0.138337138121305,  0.0419518182990308,  0.0276202936398474, 
 18/07/2011,  0.119989054724489,  0.0273715657102026,  0.0325208331992329, 
 19/07/2011,  0.117601867274486,  0.0364099437191385,  0.0433823065492043, 
 20/07/2011,  0.125821324905164,  0.0106599494925421,  0.0144795986108843, 
 21/07/2011,  0.0622993766193505,  0.0186082404017926,  0.0717893077994685, 
 22/07/2011,  0.0608306389513728,  0.0231734732431697,  0.0937262014290395, 
 23/07/2011,  0.0577952470260402,  0.0313245095795007,  0.111584445231422, 
 24/07/2011,  0.0681529026482753,  0.0345322269530996,  0.126791134506986, 
 25/07/2011,  0.0638601756678514,  0.0445842126918715,  0.11590484840511, 
 26/07/2011,  0.0598691916500906,  0.0474330532056933,  0.094012816570851, 
 27/07/2011,  0.0988080215566407,  0.0667090312707929,  0.0859959141424845, 
 28/07/2011,  0.112328963135598,  0.055204766474139,  0.0530995517956333, 
 29/07/2011,  0.0658655751272516,  0.0340929121253814,  0.0579036353709166, 
 30/07/2011,  0.0658003077698306,  0.0493900508183937,  0.0591882084809937, 
 31/07/2011,  0.0831103601644523,  0.0377973296816601,  0.0134336775612293, 
 01/08/2011,  0.0815113457878748,  0.00318334362015757,  0.000874001720865691, 
 02/08/2011,  0.116533878843089,  0.00126231808984636,  0.000780278492397843, 
 03/08/2011,  0.0934345679019862,  0.0028629695416753,  0.00147966260994808, 
 04/08/2011,  0.0867788166461834,  0.00203460334636083,  0.00105357323659756, 
 05/08/2011,  0.0947909581703357,  0.00259732543699545,  0.00203833883481192, 
 06/08/2011,  0.0986365990475655,  0.0285843557811028,  0.036245868611181, 
 07/08/2011,  0.141232154786161,  0.0967465167313024,  0.0747347238105946, 
 08/08/2011,  0.141022636909234,  0.097875201237345,  0.0733249652594076, 
 09/08/2011,  0.129120242068487,  0.0770769785659929,  0.066760744294652, 
 10/08/2011,  0.132996164731214,  0.0773736655931566,  0.0658181999506115, 
 11/08/2011,  0.134021337495976,  0.078331194447141,  0.0671525265544938, 
 12/08/2011,  0.0915826732867198,  0.116968276777355,  0.0534260668637688, 
 13/08/2011,  0.157649400856645,  0.0883593010880712,  0.0691722998761787, 
 14/08/2011,  0.231127857741987,  0.124403076015267,  0.0969262910932809, 
 15/08/2011,  0.173825275265296,  0.113237500404499,  0.076474511512375, 
 16/08/2011,  0.158046251161887,  0.0452315973690275,  0.0229767543698101, 
 17/08/2011,  0.0822272019564056,  0.00105327599448129,  0.000412541788561761, 
 18/08/2011,  0.128301411632807,  0.0118738117053052,  0.00264423251569127, 
 19/08/2011,  0.16786185646797,  0.0363078360210848,  0.00594393993085681, 
 20/08/2011,  0.188301739896203,  0.0239957820147118,  0.0111591458148276, 
 21/08/2011,  0.207708713034904,  0.0172010210525146,  0.012182348182995, 
 22/08/2011,  0.268920836580519,  0.0306084557059639,  0.0168679306772854, 
 23/08/2011,  0.200426258837177,  0.0894095315503687,  0.0344045781017523, 
 24/08/2011,  0.148692037235889,  0.0406530782603713,  0.0204328806311116, 
 25/08/2011,  0.18647792434582,  0.0302783679840305,  0.0173847654808918, 
 26/08/2011,  0.185491910959615,  0.0568014343021887,  0.0356421852406182, 
 27/08/2011,  0.221088084397449,  0.103406750589506,  0.0540957268857171, 
