NOTE:  Columns 2-5 below contain the following output data 
 
    Column 2:   conditional probabilities P(at least one bank from G1 going default|all banks in G2 default)
    Column 3:   conditional probabilities P(at least one bank from G2 going default|all banks in G1 default)
    Column 4:   conditional probabilities P(all banks in G1 going default|all banks in G2 default)
    Column 5:   conditional probabilities P(all banks in G2 going default|all banks in G1 default)
 
where G1 is quadGroup1 defined in the setting file and G2 consists of all the banks not in G1. In this case
    G1=(rate_adj.00691212   &   rate_adj.00593038   &   rate_adj.00604611   &   rate_adj.00695437   &   rate_adj.00662577 )
   G2=(rate_adj.00224014   &   rate_adj.00585018   &   rate_adj.00566018   &   rate_adj.01081165   &   rate_adj.00767012)

  Date ,  P(at least one from G1 going default|G2 default),  P(at least one from G2 going default|G1 default),  P(G1 going default|G2 default),  P(G2 going default|G1 default) 
 03/12/2003,  0.98437363736563,  0.966508334573915,  0.760934983888767,  0.352946791128106, 
 04/12/2003,  0.981363543810768,  0.970750437767255,  0.743023773374631,  0.382424337071245, 
 07/12/2003,  0.983141531018833,  0.969614577210807,  0.755239412071522,  0.375519460389044, 
 08/12/2003,  0.983227057671952,  0.969166145974708,  0.752003911147763,  0.379413390817304, 
 09/12/2003,  0.983115880640271,  0.969163366131759,  0.753332099354469,  0.384396080917629, 
 10/12/2003,  0.982371242858252,  0.971093184679317,  0.754537375086529,  0.40132958815021, 
 11/12/2003,  0.981962307028767,  0.971176854694501,  0.753342870500066,  0.407425133002867, 
 14/12/2003,  0.981571702386082,  0.972616705328453,  0.749885735036218,  0.419112724567269, 
 15/12/2003,  0.98066475021207,  0.973684107648054,  0.747066345864929,  0.419685949878924, 
 16/12/2003,  0.982702825848109,  0.970297060094452,  0.753964896661425,  0.410271272293074, 
 17/12/2003,  0.983580183351023,  0.969095461536704,  0.754626429890361,  0.393690162636343, 
 18/12/2003,  0.98391440552923,  0.967708987975011,  0.757325235514352,  0.409833615703423, 
 21/12/2003,  0.983483941921904,  0.96799633089038,  0.758808847748375,  0.416158867810998, 
 22/12/2003,  0.981632739700194,  0.970032250680272,  0.752043830112348,  0.436838233090633, 
 23/12/2003,  0.98171041268973,  0.970346568248415,  0.744962823363387,  0.436750029666671, 
 24/12/2003,  0.980094591526659,  0.971643848487442,  0.721343081149299,  0.447278849055001, 
 25/12/2003,  0.980054739056989,  0.971679503702067,  0.721288947262633,  0.449952353165437, 
 28/12/2003,  0.978533612955823,  0.972375363995126,  0.719645780485809,  0.435001798982577, 
 29/12/2003,  0.976872272213706,  0.973544688774021,  0.710980755609501,  0.427160971946865, 
 30/12/2003,  0.976775926866354,  0.97361607063954,  0.711065280101901,  0.426663960494829, 
 31/12/2003,  0.97395821650679,  0.975541240782396,  0.703214051098609,  0.452614818531355, 
 04/01/2004,  0.973592958480988,  0.975266720393471,  0.70259654794416,  0.440181296179631, 
 05/01/2004,  0.973151276401903,  0.975782531375457,  0.700616930998162,  0.451649118847562, 
 06/01/2004,  0.97323420226946,  0.972394339608154,  0.694724147379467,  0.429891873173168, 
 07/01/2004,  0.973538013985633,  0.972570967983241,  0.695573658234259,  0.432311206443586, 
 08/01/2004,  0.976604252085223,  0.969242571563427,  0.702575473457781,  0.426845525352605, 
 11/01/2004,  0.973940809970769,  0.971263025876582,  0.694793158756284,  0.437060644847062, 
 12/01/2004,  0.97410973381593,  0.971615296322624,  0.692386720586442,  0.438330498252272, 
 13/01/2004,  0.973332732949179,  0.97105693719536,  0.682202947030868,  0.423352773951753, 
 14/01/2004,  0.971673930380489,  0.970370464804861,  0.687409900597768,  0.418962022866566, 
 15/01/2004,  0.968950899046357,  0.97182331350082,  0.673711791698163,  0.423304741581801, 
 18/01/2004,  0.968757820331019,  0.971805411969862,  0.673656684823503,  0.409891877394589, 
 19/01/2004,  0.968186412969344,  0.971859401362083,  0.66659798939993,  0.393443626975233, 
 20/01/2004,  0.966718255451822,  0.973570581700821,  0.661895442475588,  0.404324755763096, 
 21/01/2004,  0.9664967760303,  0.976459476871746,  0.654830412580424,  0.423189406483309, 
 22/01/2004,  0.962241436980223,  0.979074811090709,  0.63067760545728,  0.450039241560875, 
 25/01/2004,  0.963491615292746,  0.978405443676787,  0.622744147105442,  0.447487382275565, 
 26/01/2004,  0.964458371242517,  0.978103965376803,  0.626518488163287,  0.443677502476541, 
 27/01/2004,  0.960093978596464,  0.978702253888328,  0.592789709968703,  0.446463514398666, 
 28/01/2004,  0.953443519090072,  0.980858332316091,  0.558031807037072,  0.471497357462208, 
 29/01/2004,  0.940179935874847,  0.98501776016391,  0.5148497367249,  0.521114206215594, 
 01/02/2004,  0.930968999665002,  0.985629771845757,  0.482860981525195,  0.506172769155921, 
 02/02/2004,  0.93062427957855,  0.984826680663452,  0.499231497731026,  0.505197322146732, 
 03/02/2004,  0.928931163771528,  0.985669513344069,  0.498640771405434,  0.522193059557044, 
