"DATE_VALUE","00224014","00566018","00585018","00593038","00604611","00662577","00691212","00695437","00767012","01081165"
2002-08-28,3941.263720937,1507.97123705,470.204915315,1768.025518547,610.467865904,596.125514672,284.746226679,895.309924209,630.717444437,331.518049815
2002-08-29,3947.154997052,1551.168329778,470.204915315,1770.289315626,613.606518171,598.277592343,285.669229034,898.418639224,630.717444437,336.647922926
2002-09-01,3935.372444822,1588.474909861,470.204915315,1801.227875703,615.175844304,598.994951566,284.561626207,897.64146047,630.717444437,341.777796037
2002-09-02,4088.545623812,1631.672002589,463.772563532,1885.742966645,638.715736306,616.211572928,290.099640341,937.277576906,704.232440684,362.938522621
2002-09-03,4100.328176042,1662.302668341,500.436968694,1844.2400202,640.285062439,619.081009822,282.900221967,907.744784267,677.437255136,351.396308121
2002-09-04,4064.980519352,1609.288054539,508.155790833,1823.111247465,626.161127238,607.603262247,282.43872079,905.413248006,674.001974938,344.983966732
2002-09-05,4100.328176042,1609.680755382,508.155790833,1846.503817279,617.529833504,616.211572928,283.454023381,923.28835934,666.444358501,348.831371565
2002-09-09,4094.436899927,1570.803371927,508.155790833,1845.749218253,602.621235237,606.885903024,282.254120319,916.293750558,646.51973335,342.419030176
2002-09-10,4047.306691007,1570.803371927,508.155790833,1797.454880572,587.712636969,596.125514672,277.546808305,900.750175484,646.51973335,334.08298637
2002-09-11,4029.632862662,1570.803371927,508.155790833,1823.111247465,595.559267636,602.581747683,278.746711368,906.967605514,644.458565231,334.724220509
2002-09-12,4106.219452157,1570.803371927,501.72343905,1861.595797804,599.48258297,603.299106907,286.130730212,918.625286819,652.703237707,346.26643501
2002-09-17,4165.132213307,1570.803371927,514.588142616,1912.153932564,605.759887504,609.037980694,293.145548114,920.956823079,687.056039692,357.80864951
2002-09-18,4094.436899927,1570.803371927,513.301672259,1835.939430911,592.42061537,593.973437002,289.361238456,907.744784267,687.056039692,348.831371565
2002-09-19,4082.654347697,1555.095338207,513.301672259,1826.884242596,591.635952303,592.538718555,287.884434687,898.418639224,652.703237707,346.26643501
2002-09-22,4159.240937192,1555.095338207,513.301672259,1852.540609489,597.12859377,592.538718555,291.299543403,912.407856789,652.703237707,354.602478815
2002-09-23,4218.153698342,1573.552277827,520.37725922,1912.908531591,612.821855104,603.299106907,293.976250234,927.951431862,673.314918898,367.427161594
2002-09-24,4218.153698342,1478.125972983,520.37725922,1949.129284852,622.237811905,622.667805939,294.991552825,946.60372195,673.314918898,368.709629871
2002-09-25,4218.153698342,1525.250074141,514.588142616,1928.755111142,617.529833504,629.12403895,296.006855416,955.929866994,670.566694739,368.709629871
2002-09-26,4206.371146112,1531.533287628,510.085496368,1882.72457054,609.683202837,617.646291375,294.899252589,944.272185689,670.566694739,371.274566427
