NOTE: Each column in this file (except column 1) contains the conditional probabilities of exactly one
other bank going default given the bank indicated in that column heading default.
   
  Date ,  rate_adj.00691212,  rate_adj.00593038,  rate_adj.00604611,  rate_adj.00695437,  rate_adj.00662577,  rate_adj.00224014,  rate_adj.00585018,  rate_adj.00566018,  rate_adj.01081165,  rate_adj.00767012 
 16/12/1998,  0.0514151755454781,  0.135638604142684,  0.0498928622712993,  0.0463603117419257,  0.064962703879134,  0.100061918755483,  0.0363816547541161,  0.0265195853127322,  0.160525600679781,  0.0548033230197883, 
 17/12/1998,  0.0502257893634275,  0.136050720481401,  0.0466661869226923,  0.0476121481876991,  0.070096291209291,  0.102830055866782,  0.0364125060845813,  0.0273555437934561,  0.160594284052269,  0.0555752230161422, 
 20/12/1998,  0.0515334964904834,  0.137910962512749,  0.044474703482159,  0.0498744448487629,  0.0692566610888348,  0.104676773106202,  0.0379076785983653,  0.02684128601694,  0.163712469089928,  0.0564293980343293, 
 21/12/1998,  0.0530265794446421,  0.14224710146526,  0.0446760643506792,  0.054826801896318,  0.0722280339636293,  0.104125714635023,  0.040102299610367,  0.0278093896961316,  0.166495562259852,  0.0592327106445081, 
 22/12/1998,  0.053655110360082,  0.142536249435443,  0.0446822097764418,  0.0551040466971056,  0.0720732509411475,  0.102517985894954,  0.0390813145162533,  0.0276451125370309,  0.165452281023942,  0.0575378861612133, 
 23/12/1998,  0.0524358446135612,  0.142547232424093,  0.0450092056062714,  0.0535650181070713,  0.0739598280471508,  0.102159370115779,  0.0383480321914252,  0.0275739451192537,  0.164548256770087,  0.0564869254453372, 
 24/12/1998,  0.0514700467059121,  0.135970080524514,  0.0441421707250111,  0.0559056204421777,  0.0705270487367015,  0.102706680638468,  0.0373650121656731,  0.0260706663192306,  0.158399277868631,  0.0553256162491768, 
 27/12/1998,  0.0495965282791964,  0.133377749808264,  0.0457067506003887,  0.056879192406187,  0.0739978809122224,  0.101393632287378,  0.0357395634767907,  0.0274555918474199,  0.153370541927498,  0.0544333024937855, 
 28/12/1998,  0.0482162536004115,  0.134564632941451,  0.0458293427519453,  0.0584379619252825,  0.0743748596051509,  0.0951065092583859,  0.0343695839277185,  0.026988191240718,  0.150219968002667,  0.0535194539556234, 
 29/12/1998,  0.0509433903687367,  0.135660815537051,  0.0457467633374848,  0.0536269457145794,  0.0734335886598362,  0.0950635971561529,  0.0329573616109071,  0.0257222808453335,  0.152255352644081,  0.0529415190590259, 
 30/12/1998,  0.0505903208477592,  0.136595334525499,  0.0455254035834255,  0.0537347583852586,  0.0733512636361142,  0.0952085568297871,  0.0327177281758698,  0.0260310490925941,  0.15319888525744,  0.0521668269439812, 
 31/12/1998,  0.0520385332333646,  0.136753915931118,  0.0447959403698549,  0.0538964908314404,  0.0766024113044053,  0.0920365916496736,  0.0329412475123418,  0.0247400083117068,  0.150330432655202,  0.0547492629855682, 
 03/01/1999,  0.0542816094231039,  0.137399510038924,  0.0438418281595108,  0.0553274144259391,  0.0770921620638687,  0.0929161068000773,  0.0328858869168143,  0.0253094873703291,  0.151204021484678,  0.0555431960209342, 
 04/01/1999,  0.0551122882093199,  0.137887716945918,  0.0437114376313551,  0.0547435371052435,  0.0804392899132916,  0.0934031608811229,  0.033561754041146,  0.0258086756623337,  0.150804122814575,  0.0568415938554163, 
 05/01/1999,  0.0566532929926853,  0.137629203675411,  0.043719807932579,  0.0544610571966028,  0.0793194620866154,  0.0932200874165966,  0.0334767133601465,  0.0257299688640721,  0.151080809386345,  0.0568564733887191, 
 06/01/1999,  0.0561000205814717,  0.138461091328342,  0.0455825007112608,  0.0566402321388614,  0.0755136446343569,  0.0923505826484698,  0.0339010823762133,  0.0253067520748929,  0.152895342204707,  0.0582018497200721, 
 07/01/1999,  0.0545732228310121,  0.13743030566665,  0.0441252294507482,  0.0546898265044257,  0.0752167174550098,  0.0926028983337077,  0.0328913123687911,  0.0244799929142321,  0.15195908659693,  0.0568549735122907, 
 10/01/1999,  0.0548430894703999,  0.133713541932507,  0.0435695851484251,  0.0546991072625462,  0.0745770828044914,  0.092882354027349,  0.0322588970106061,  0.024816518659241,  0.148473281310029,  0.0544151711522782, 
 11/01/1999,  0.0586617818125303,  0.133843581284873,  0.0418803146302408,  0.0563334954567366,  0.0755346762582528,  0.0918465144033081,  0.032012440890181,  0.0254990036573711,  0.14762508840336,  0.0541342336418442, 
 12/01/1999,  0.0620210435808307,  0.130949184228794,  0.0408559720046123,  0.058478687758554,  0.0723460590326936,  0.0905354486832471,  0.0328472822448758,  0.0251526413722626,  0.145221064545396,  0.052975194153362, 
 13/01/1999,  0.0648818552021394,  0.128961998298926,  0.0410943411998878,  0.0560998985184631,  0.0707109220941024,  0.0888425545804849,  0.0300134609828611,  0.0247129759297674,  0.142999113922221,  0.053205221759299, 
 14/01/1999,  0.0642162467323021,  0.130485325954928,  0.0413975878467129,  0.0551006548291812,  0.0715949015267256,  0.0877155021320927,  0.0292283493596694,  0.0257566961018133,  0.143678322939696,  0.0519779721678352, 
 17/01/1999,  0.0636633080166305,  0.130506829030142,  0.0417021342759279,  0.0567493654036944,  0.0755393437002384,  0.0868051961382989,  0.0283145016445926,  0.0270577665740545,  0.141308875445727,  0.0531356393527649, 
 18/01/1999,  0.0593904684402244,  0.131627392697875,  0.0408167562081993,  0.055602083868942,  0.0736348765005535,  0.0862499501410744,  0.028021531527559,  0.0273058200617872,  0.14297107080963,  0.048651124761201, 
