NOTE: This file contains default dependent matrixes. There is a matrix for each day. Each element in the matrix 
is the conditional probability of the bank indicated in its row heading going default given the bank indicated in 
 its column heading default.
   
  Date ,    ,  HR,  DIA,  SYS 
11/07/2011, HR, 1,  0.756658738728863,  0.804369589363753, 
, DIA, 0.170861615504643,  1,  0.374851688804947, 
, SYS, 0.230106005128553,  0.474883768168055,  1, 
12/07/2011, HR, 1,  0.750830573504352,  0.793195369757731, 
, DIA, 0.286609269164667,  1,  0.4926100613282, 
, SYS, 0.348702433589027,  0.567322231791457,  1, 
13/07/2011, HR, 1,  0.768467057662523,  0.798164410373094, 
, DIA, 0.21401082730243,  1,  0.401604084615926, 
, SYS, 0.315039094577156,  0.569193225012117,  1, 
14/07/2011, HR, 1,  0.768238140524018,  0.835203237693746, 
, DIA, 0.264626840911367,  1,  0.524631353540282, 
, SYS, 0.248399404624011,  0.452975377424794,  1, 
15/07/2011, HR, 1,  0.737323929840453,  0.811934261698316, 
, DIA, 0.244260858134431,  1,  0.500397544421176, 
, SYS, 0.229544473190586,  0.427037086134434,  1, 
16/07/2011, HR, 1,  0.700180170675729,  0.730114540504775, 
, DIA, 0.273964062879056,  1,  0.444541181009848, 
, SYS, 0.382919554150378,  0.595860717121406,  1, 
17/07/2011, HR, 1,  0.624926029521223,  0.699999935279282, 
, DIA, 0.422439563066609,  1,  0.611893676724897, 
, SYS, 0.416518629223474,  0.53861249655166,  1, 
18/07/2011, HR, 1,  0.623118695863935,  0.683805344152514, 
, DIA, 0.32767927474356,  1,  0.515365324358474, 
, SYS, 0.370998914109291,  0.531712842878288,  1, 
19/07/2011, HR, 1,  0.554487252323777,  0.62682789581249, 
, DIA, 0.440281783264022,  1,  0.602253696639698, 
, SYS, 0.449335836818919,  0.543704672407519,  1, 
20/07/2011, HR, 1,  0.401454019628129,  0.489837954865377, 
, DIA, 0.553493912118469,  1,  0.672356047270595, 
, SYS, 0.510203925998912,  0.507941433858633,  1, 
21/07/2011, HR, 1,  0.305734332981651,  0.360245148965452, 
, DIA, 0.585787851148866,  1,  0.646251370002572, 
, SYS, 0.594485070905686,  0.55660632753203,  1, 
22/07/2011, HR, 1,  0.315952031733392,  0.333449695175665, 
, DIA, 0.494190001717851,  1,  0.529845650286315, 
, SYS, 0.608493788542148,  0.618162130128854,  1, 
23/07/2011, HR, 1,  0.412247239966502,  0.498403528242926, 
, DIA, 0.461441498019297,  1,  0.605223647992025, 
, SYS, 0.442291492689122,  0.479826770987487,  1, 
24/07/2011, HR, 1,  0.373827937212791,  0.444164989874672, 
, DIA, 0.455273480672937,  1,  0.576404661692541, 
, SYS, 0.465707503876037,  0.496244603931179,  1, 
25/07/2011, HR, 1,  0.315376410017972,  0.376832336139696, 
, DIA, 0.472639893138171,  1,  0.571820960974955, 
, SYS, 0.489715049659669,  0.49585441999386,  1, 
26/07/2011, HR, 1,  0.26776478682086,  0.434095147132958, 
, DIA, 0.524199452882859,  1,  0.724887105826904, 
, SYS, 0.287312704168904,  0.245073962947725,  1, 
27/07/2011, HR, 1,  0.282748259672744,  0.410560586904808, 
, DIA, 0.407251975929407,  1,  0.599806946236049, 
, SYS, 0.292781627947927,  0.296971516712459,  1, 
28/07/2011, HR, 1,  0.197094189394187,  0.228203594909344, 
, DIA, 0.433595908400004,  1,  0.490873098083852, 
, SYS, 0.501432843376529,  0.490284509449485,  1, 
29/07/2011, HR, 1,  0.0840764700122464,  0.0905893307321951, 
, DIA, 0.366360144612186,  1,  0.383758510031044, 
, SYS, 0.49862774560672,  0.484756517044872,  1, 
30/07/2011, HR, 1,  0.0784542139811077,  0.0745394828926639, 
, DIA, 0.322784615601731,  1,  0.31293110398603, 
, SYS, 0.536624279914898,  0.547565558682234,  1, 
31/07/2011, HR, 1,  0.123099916660126,  0.129041968712688, 
, DIA, 0.235540033456013,  1,  0.276227389142268, 
, SYS, 0.394805295479262,  0.441684088299153,  1, 
01/08/2011, HR, 1,  0.203231161317055,  0.287821347247815, 
, DIA, 0.380043470459844,  1,  0.52855494217354, 
, SYS, 0.323599678175479,  0.317784156264963,  1, 
02/08/2011, HR, 1,  0.194309285073125,  0.316014478496684, 
, DIA, 0.45810562044253,  1,  0.639995578335726, 
, SYS, 0.289731333090976,  0.248881944501587,  1, 
03/08/2011, HR, 1,  0.160688758614601,  0.188190780695946, 
, DIA, 0.408430926549226,  1,  0.464526785888213, 
, SYS, 0.477574412926741,  0.463788893572556,  1, 
04/08/2011, HR, 1,  0.24548148936545,  0.275380419291667, 
, DIA, 0.389618754200788,  1,  0.457532966817404, 
, SYS, 0.480052560519837,  0.502524247299668,  1, 
05/08/2011, HR, 1,  0.447324957364834,  0.44469878975207, 
, DIA, 0.222543047586016,  1,  0.304877867663458, 
, SYS, 0.416988988555637,  0.57463706539065,  1, 
06/08/2011, HR, 1,  0.447831015378851,  0.479204692731484, 
, DIA, 0.287242940107919,  1,  0.404008163855864, 
, SYS, 0.405265957319489,  0.532689342194781,  1, 
07/08/2011, HR, 1,  0.415086786229034,  0.495002721391945, 
, DIA, 0.272725635461625,  1,  0.441429592066809, 
, SYS, 0.299362698962322,  0.406316527886698,  1, 
08/08/2011, HR, 1,  0.37659715747581,  0.466321138745931, 
, DIA, 0.298583002473472,  1,  0.471145792396121, 
, SYS, 0.300230941915314,  0.382593528452063,  1, 
09/08/2011, HR, 1,  0.160223522480162,  0.213519103861134, 
, DIA, 0.447629806096679,  1,  0.541824933806027, 
, SYS, 0.428998388409596,  0.389659427104032,  1, 
10/08/2011, HR, 1,  0.159860429798165,  0.220135298522514, 
, DIA, 0.469052407951442,  1,  0.57024229707255, 
, SYS, 0.425385785176518,  0.375553938006133,  1, 
11/08/2011, HR, 1,  0.153286178242705,  0.222231027396567, 
, DIA, 0.318098722978311,  1,  0.461579149274548, 
, SYS, 0.27698481826666,  0.277228914767023,  1, 
12/08/2011, HR, 1,  0.0961339187101935,  0.0820726356205156, 
, DIA, 0.185270146639309,  1,  0.181771768052364, 
, SYS, 0.477233540585216,  0.548441374610125,  1, 
13/08/2011, HR, 1,  0.0741592562522874,  0.0823453345439102, 
, DIA, 0.229164960094277,  1,  0.274811554266788, 
, SYS, 0.358577488936345,  0.387254224084197,  1, 
14/08/2011, HR, 1,  0.0652784704877008,  0.0698586663593849, 
, DIA, 0.164903334132793,  1,  0.204709943027085, 
, SYS, 0.317571590342944,  0.368384055232727,  1, 
15/08/2011, HR, 1,  0.000755580380569623,  0.000708620547860279, 
, DIA, 0.0852813265882262,  1,  0.0977217264609515, 
, SYS, 0.305640286485684,  0.373434736319388,  1, 
16/08/2011, HR, 1,  0.00148418938045657,  0.00129793578318595, 
, DIA, 0.104600191809569,  1,  0.108498186737898, 
, SYS, 0.36700265251899,  0.435306664706485,  1, 
17/08/2011, HR, 1,  0.00111851349035002,  0.0011052391180028, 
, DIA, 0.162855409675945,  1,  0.178055812574966, 
, SYS, 0.358938223146591,  0.397153737307245,  1, 
18/08/2011, HR, 1,  0.000557288899844137,  0.000704655750391994, 
, DIA, 0.391724171511998,  1,  0.425325570930151, 
, SYS, 0.441540348986042,  0.379153362579671,  1, 
19/08/2011, HR, 1,  0.0703418876602652,  0.0618840608410749, 
, DIA, 0.270190976468214,  1,  0.251971138720915, 
, SYS, 0.537626357360879,  0.569896151338447,  1, 
20/08/2011, HR, 1,  0.085516436980462,  0.0852992580591046, 
, DIA, 0.325111347531863,  1,  0.32936148865176, 
, SYS, 0.508347998632733,  0.516304786169557,  1, 
21/08/2011, HR, 1,  0.0704887932040484,  0.0706554348157518, 
, DIA, 0.46639508720159,  1,  0.436164108634717, 
, SYS, 0.628457082295906,  0.586335358591567,  1, 
22/08/2011, HR, 1,  0.125365289786835,  0.156412100785589, 
, DIA, 0.464195163566144,  1,  0.519458528101132, 
, SYS, 0.490274780703741,  0.439740821336979,  1, 
