NOTE: This file contains pair joint default matrixes. There is a matrix for each day. Each element in 
the matrix is the joint probability of banks indicated in its row and  column headings going default. 
   
  Date ,    ,  HR,  DIA,  SYS 
, SYS, 0.0120862032421335,  0.0313083105977892,  0.0549035221668341, 
11/08/2011, HR, 0.0233745602173366,  0.0074354177553144,  0.00647439831386206, 
, DIA, 0.0074354177553144,  0.0485067723688795,  0.0134474798626755, 
, SYS, 0.00647439831386206,  0.0134474798626755,  0.0291336380419491, 
12/08/2011, HR, 0.0108152541253208,  0.00200374371773958,  0.00516140201855572, 
, DIA, 0.00200374371773958,  0.0208432543333648,  0.011431303057939, 
, SYS, 0.00516140201855572,  0.011431303057939,  0.0628882206539682, 
13/08/2011, HR, 0.00867109505281176,  0.00198711115175129,  0.0031092594903656, 
, DIA, 0.00198711115175129,  0.0267951871711226,  0.0103765494171439, 
, SYS, 0.0031092594903656,  0.0103765494171439,  0.0377587814487244, 
14/08/2011, HR, 0.00709547670308688,  0.00117006776560058,  0.00225332182084061, 
, DIA, 0.00117006776560058,  0.017924252159386,  0.00660300869748856, 
, SYS, 0.00225332182084061,  0.00660300869748856,  0.0322554371314289, 
15/08/2011, HR, 7.05378054446827E-05,  6.01555762294474E-06,  2.15591950641843E-05, 
, DIA, 6.01555762294474E-06,  0.00796150585383078,  0.00297310283923056, 
, SYS, 2.15591950641843E-05,  0.00297310283923056,  0.0304241743049697, 
16/08/2011, HR, 0.000139402844306102,  1.45815642532178E-05,  5.11612136290312E-05, 
, DIA, 1.45815642532178E-05,  0.00982459815790635,  0.00427671305619969, 
, SYS, 5.11612136290312E-05,  0.00427671305619969,  0.0394173689421285, 
17/08/2011, HR, 0.000112361370540189,  1.82986570310731E-05,  4.03307906920111E-05, 
, DIA, 1.82986570310731E-05,  0.0163598000282919,  0.00649735572283528, 
, SYS, 4.03307906920111E-05,  0.00649735572283528,  0.0364905566904744, 
18/08/2011, HR, 7.45711764553024E-05,  2.92113323156283E-05,  3.2926183276374E-05, 
, DIA, 2.92113323156283E-05,  0.0524168565420882,  0.019874027413789, 
, SYS, 3.2926183276374E-05,  0.019874027413789,  0.0467266225501706, 
19/08/2011, HR, 0.00858973618867463,  0.00232086920842235,  0.00461806857780806, 
, DIA, 0.00232086920842235,  0.0329941274768116,  0.018803226265805, 
, SYS, 0.00461806857780806,  0.018803226265805,  0.0746245239087941, 
20/08/2011, HR, 0.0111720595177182,  0.00363216332451154,  0.00567929409643782, 
, DIA, 0.00363216332451154,  0.0424732771004173,  0.0219291562512513, 
, SYS, 0.00567929409643782,  0.0219291562512513,  0.0665808147182545, 
21/08/2011, HR, 0.0113477923264595,  0.00529255459164459,  0.00713160045598659, 
, DIA, 0.00529255459164459,  0.075083631752978,  0.0440241881482396, 
, SYS, 0.00713160045598659,  0.0440241881482396,  0.100934917102749, 
22/08/2011, HR, 0.0208167224668806,  0.00966302189042467,  0.0102059140424205, 
, DIA, 0.00966302189042467,  0.0770789259679072,  0.0338947502128997, 
, SYS, 0.0102059140424205,  0.0338947502128997,  0.065250156421151, 
