NOTE: This file contains pair joint default matrixes. There is a matrix for each day. Each element in 
the matrix is the joint probability of banks indicated in its row and  column headings going default. 
   
  Date ,    ,  HR,  DIA,  SYS 
21/03/2016, HR, 0.054781981336115,  0.0398250042730778,  0.0299930438872607, 
, DIA, 0.0398250042730778,  0.0601826367080187,  0.0409379904252141, 
, SYS, 0.0299930438872607,  0.0409379904252141,  0.0546359090296735, 
22/03/2016, HR, 0.0552014502008877,  0.0401601384152189,  0.0246824173319408, 
, DIA, 0.0401601384152189,  0.0606600992374738,  0.0336855732093753, 
, SYS, 0.0246824173319408,  0.0336855732093753,  0.0417830242884123, 
23/03/2016, HR, 0.0541106847918189,  0.0390706270043579,  0.02269327270476, 
, DIA, 0.0390706270043579,  0.0591404111343672,  0.0309646109425285, 
, SYS, 0.02269327270476,  0.0309646109425285,  0.038110937495272, 
24/03/2016, HR, 0.0401545200763628,  0.0283845174446356,  0.0143100859416227, 
, DIA, 0.0283845174446356,  0.0475688746616181,  0.0212058825794218, 
, SYS, 0.0143100859416227,  0.0212058825794218,  0.0264888816158046, 
25/03/2016, HR, 0.040509165178307,  0.0283020448497464,  0.0123744538635791, 
, DIA, 0.0283020448497464,  0.0470057240014773,  0.0180915898656789, 
, SYS, 0.0123744538635791,  0.0180915898656789,  0.0222097281227811, 
26/03/2016, HR, 0.0422209674201553,  0.0263045704357106,  0.0116980260752652, 
, DIA, 0.0263045704357106,  0.039685627546812,  0.0155235470142716, 
, SYS, 0.0116980260752652,  0.0155235470142716,  0.0198107126037736, 
27/03/2016, HR, 0.0383822696572364,  0.0216832444126885,  0.00735207362973293, 
, DIA, 0.0216832444126885,  0.0325337444173348,  0.00956315540509911, 
, SYS, 0.00735207362973293,  0.00956315540509911,  0.0123729225470124, 
28/03/2016, HR, 0.0346761130140283,  0.0181812631680136,  0.00593645549580065, 
, DIA, 0.0181812631680136,  0.0274773895355863,  0.00768925003512912, 
, SYS, 0.00593645549580065,  0.00768925003512912,  0.0103239862934175, 
29/03/2016, HR, 0.0358691097486012,  0.0192037399978628,  0.00608943081647161, 
, DIA, 0.0192037399978628,  0.0289252041592343,  0.00788684296772621, 
, SYS, 0.00608943081647161,  0.00788684296772621,  0.0104266450139072, 
30/03/2016, HR, 0.0414530277657992,  0.0213786038941198,  0.00502624989145074, 
, DIA, 0.0213786038941198,  0.0304980382593212,  0.00619425564293003, 
, SYS, 0.00502624989145074,  0.00619425564293003,  0.00794082182715799, 
31/03/2016, HR, 0.0372567370669478,  0.020507191527253,  0.00513567196144328, 
, DIA, 0.020507191527253,  0.0309781596040569,  0.0066812491180652, 
, SYS, 0.00513567196144328,  0.0066812491180652,  0.00854275231304454, 
01/04/2016, HR, 0.0269291011360443,  0.014465307223568,  0.00217998973856837, 
, DIA, 0.014465307223568,  0.0247563259586725,  0.00311538311699666, 
, SYS, 0.00217998973856837,  0.00311538311699666,  0.00408845702006527, 
02/04/2016, HR, 0.0245149977577892,  0.0134652594889178,  0.00188253038840445, 
, DIA, 0.0134652594889178,  0.0243206374725823,  0.00281567811541947, 
, SYS, 0.00188253038840445,  0.00281567811541947,  0.00370065695910711, 
03/04/2016, HR, 0.0275064792832389,  0.0158562465075725,  0.0022550692424123, 
, DIA, 0.0158562465075725,  0.0279178420832685,  0.003321172573319, 
, SYS, 0.0022550692424123,  0.003321172573319,  0.00423050353861388, 
04/04/2016, HR, 0.0282457990215242,  0.0158856169295014,  0.00208447055332723, 
, DIA, 0.0158856169295014,  0.0273075819569831,  0.00300113288347672, 
, SYS, 0.00208447055332723,  0.00300113288347672,  0.00383361573531127, 
05/04/2016, HR, 0.0260419160835546,  0.0154705806478396,  0.00259011948231427, 
, DIA, 0.0154705806478396,  0.0283631208813282,  0.00396229099570876, 
, SYS, 0.00259011948231427,  0.00396229099570876,  0.00505523049103626, 
06/04/2016, HR, 0.0166422297785119,  0.0104078291092365,  0.00188549038249241, 
, DIA, 0.0104078291092365,  0.0251744377536249,  0.00366712300585058, 
, SYS, 0.00188549038249241,  0.00366712300585058,  0.00483440251125765, 
07/04/2016, HR, 0.0170430155320606,  0.0106834269560744,  0.00175116214228799, 
, DIA, 0.0106834269560744,  0.0256002272407202,  0.00337220185939006, 
, SYS, 0.00175116214228799,  0.00337220185939006,  0.00440957480409967, 
08/04/2016, HR, 0.01429907566644,  0.00887389592159617,  0.00108865461092543, 
, DIA, 0.00887389592159617,  0.023599346940461,  0.00227875635829581, 
, SYS, 0.00108865461092543,  0.00227875635829581,  0.00301638734391253, 
09/04/2016, HR, 0.00779900213418297,  0.00400111202826942,  0.000319088794365196, 
, DIA, 0.00400111202826942,  0.0137098249353119,  0.000812872471716308, 
, SYS, 0.000319088794365196,  0.000812872471716308,  0.00126042063007392, 
10/04/2016, HR, 0.00791371228381823,  0.00391219807947628,  0.000298593500963969, 
, DIA, 0.00391219807947628,  0.0129359827726302,  0.00073367836957872, 
, SYS, 0.000298593500963969,  0.00073367836957872,  0.00115982949116195, 
11/04/2016, HR, 0.00711748650151474,  0.00313997037374559,  0.000291601096526015, 
, DIA, 0.00313997037374559,  0.0104166303590334,  0.000710416548917859, 
, SYS, 0.000291601096526015,  0.000710416548917859,  0.00123069871006391, 
12/04/2016, HR, 0.00716213020309715,  0.00274103838146675,  0.000322566724979461, 
, DIA, 0.00274103838146675,  0.0084325191643901,  0.000723169877444136, 
, SYS, 0.000322566724979461,  0.000723169877444136,  0.00138772613589254, 
13/04/2016, HR, 0.0115768172109832,  0.00531756535587274,  0.0010207377387025, 
, DIA, 0.00531756535587274,  0.0129191195974995,  0.00192394229978569, 
, SYS, 0.0010207377387025,  0.00192394229978569,  0.00313732210032552, 
14/04/2016, HR, 0.00683967537906133,  0.00271702978889945,  0.000573580858047104, 
, DIA, 0.00271702978889945,  0.00863109709145639,  0.0013420292966669, 
, SYS, 0.000573580858047104,  0.0013420292966669,  0.00265030116327972, 
15/04/2016, HR, 0.00799025583909573,  0.00315851556594135,  0.000650480173018564, 
, DIA, 0.00315851556594135,  0.00902546534567004,  0.0013838245340191, 
, SYS, 0.000650480173018564,  0.0013838245340191,  0.00265982007271156, 
16/04/2016, HR, 0.00511324108648738,  0.00163403274778795,  0.000274600552803836, 
, DIA, 0.00163403274778795,  0.00591291012314877,  0.000694018153083548, 
, SYS, 0.000274600552803836,  0.000694018153083548,  0.00165020419938925, 
17/04/2016, HR, 0.00270312013926115,  0.00146024751527245,  0.000252465095527691, 
, DIA, 0.00146024751527245,  0.0120765135009178,  0.00148688099412648, 
, SYS, 0.000252465095527691,  0.00148688099412648,  0.00253712526562859, 
18/04/2016, HR, 0.00404538254430764,  0.0023650688366556,  0.000607211864121739, 
, DIA, 0.0023650688366556,  0.0147730585192972,  0.00281368014690444, 
, SYS, 0.000607211864121739,  0.00281368014690444,  0.00454776445282376, 
19/04/2016, HR, 0.00353409516881102,  0.00209871867397828,  0.000552061513671291, 
, DIA, 0.00209871867397828,  0.0149672506037758,  0.00291048609781417, 
, SYS, 0.000552061513671291,  0.00291048609781417,  0.00470039171455064, 
20/04/2016, HR, 0.00352521305442151,  0.00228554045799124,  0.0005123983274991, 
, DIA, 0.00228554045799124,  0.0186043613825218,  0.00306864254484395, 
, SYS, 0.0005123983274991,  0.00306864254484395,  0.00453567163860988, 
21/04/2016, HR, 0.00516799187342011,  0.0035962249468337,  0.000924243693883525, 
, DIA, 0.0035962249468337,  0.0235629526633938,  0.00457029450411746, 
, SYS, 0.000924243693883525,  0.00457029450411746,  0.00633217401577176, 
22/04/2016, HR, 0.00605885438568539,  0.00430236625266868,  0.00121417028297294, 
, DIA, 0.00430236625266868,  0.0254930611626975,  0.00550241646031654, 
, SYS, 0.00121417028297294,  0.00550241646031654,  0.00750410576094911, 
23/04/2016, HR, 0.00685744628160288,  0.00470145765087036,  0.00145305914738204, 
, DIA, 0.00470145765087036,  0.0234777095134423,  0.00561699322765856, 
, SYS, 0.00145305914738204,  0.00561699322765856,  0.00788790371595911, 
24/04/2016, HR, 0.00635467790935046,  0.0045123584352439,  0.00158218845929614, 
, DIA, 0.0045123584352439,  0.0253499146271062,  0.00692478681401196, 
, SYS, 0.00158218845929614,  0.00692478681401196,  0.00965154776758404, 
25/04/2016, HR, 0.00775228295200256,  0.00566851062306273,  0.00249135781263645, 
, DIA, 0.00566851062306273,  0.0282639164525121,  0.00996875674549853, 
, SYS, 0.00249135781263645,  0.00996875674549853,  0.0138852588731767, 
26/04/2016, HR, 0.00772403536187916,  0.00611489647474332,  0.00287494203229886, 
, DIA, 0.00611489647474332,  0.0371725843054521,  0.0141456303016006, 
, SYS, 0.00287494203229886,  0.0141456303016006,  0.018566057494564, 
27/04/2016, HR, 0.0117393194332747,  0.00915283651535787,  0.00459784325099401, 
, DIA, 0.00915283651535787,  0.0378437471741601,  0.015755725688706, 
, SYS, 0.00459784325099401,  0.015755725688706,  0.0207747072307336, 
28/04/2016, HR, 0.0113219347128084,  0.0086732918367894,  0.00421457719582739, 
, DIA, 0.0086732918367894,  0.035381321302949,  0.0141763676143557, 
, SYS, 0.00421457719582739,  0.0141763676143557,  0.0188883397166546, 
29/04/2016, HR, 0.0123185374330321,  0.00950234524097173,  0.00478285967684398, 
, DIA, 0.00950234524097173,  0.0368784859323397,  0.0154199077533998, 
, SYS, 0.00478285967684398,  0.0154199077533998,  0.0204599322526146, 
30/04/2016, HR, 0.0135190435323701,  0.010504893436055,  0.00526855217954058, 
, DIA, 0.010504893436055,  0.0387286917381053,  0.0161960497973663, 
, SYS, 0.00526855217954058,  0.0161960497973663,  0.0212100465328647, 
01/05/2016, HR, 0.0151861284401069,  0.0112071148505271,  0.00573085895161846, 
, DIA, 0.0112071148505271,  0.0340757843005113,  0.0146378533939598, 
, SYS, 0.00573085895161846,  0.0146378533939598,  0.0198420742503448, 
02/05/2016, HR, 0.0150398775996743,  0.0108239215174388,  0.00580165424773591, 
, DIA, 0.0108239215174388,  0.0316306612159768,  0.0142855844893642, 
, SYS, 0.00580165424773591,  0.0142855844893642,  0.0199739702543519, 
03/05/2016, HR, 0.0130957167495887,  0.00911869531220679,  0.00502009356250961, 
, DIA, 0.00911869531220679,  0.0277421503348754,  0.0127935860945609, 
, SYS, 0.00502009356250961,  0.0127935860945609,  0.0187465575830802, 
04/05/2016, HR, 0.0121054081268324,  0.00887309956791951,  0.00570263945184581, 
, DIA, 0.00887309956791951,  0.0308330172331558,  0.0168440087769721, 
, SYS, 0.00570263945184581,  0.0168440087769721,  0.0252686459270674, 
05/05/2016, HR, 0.0123328946798804,  0.00871360384325057,  0.00581507029942686, 
, DIA, 0.00871360384325057,  0.0279910912881285,  0.0158840499948252, 
, SYS, 0.00581507029942686,  0.0158840499948252,  0.0250343999235752, 
06/05/2016, HR, 0.0105191835543935,  0.00726616012124895,  0.00453502878014046, 
, DIA, 0.00726616012124895,  0.025282398487968,  0.0132305496398089, 
, SYS, 0.00453502878014046,  0.0132305496398089,  0.0209587283118539, 
07/05/2016, HR, 0.0109486918891839,  0.00714198810983899,  0.00430011769871469, 
, DIA, 0.00714198810983899,  0.0223637219154098,  0.0112087254131284, 
, SYS, 0.00430011769871469,  0.0112087254131284,  0.0182501606275301, 
08/05/2016, HR, 0.0106064247611146,  0.00707611353397911,  0.00426676085246357, 
, DIA, 0.00707611353397911,  0.0233200635301231,  0.0117182513729603, 
, SYS, 0.00426676085246357,  0.0117182513729603,  0.0188163969406729, 
