NOTE: This file contains default dependent matrixes. There is a matrix for each day. Each element in the matrix 
is the conditional probability of the bank indicated in its row heading going default given the bank indicated in 
 its column heading default.
   
  Date ,    ,  HR,  DIA,  SYS 
27/07/2011, HR, 1,  0.516243889487721,  0.465704870782472, 
, DIA, 0.298943783646293,  1,  0.364049910377908, 
, SYS, 0.430669664509374,  0.581379651844231,  1, 
28/07/2011, HR, 1,  0.419955249448124,  0.37150653945891, 
, DIA, 0.287518689288931,  1,  0.335104400743335, 
, SYS, 0.418344450601702,  0.551168786835832,  1, 
29/07/2011, HR, 1,  0.411688733915253,  0.360900413131471, 
, DIA, 0.261304106893522,  1,  0.309465571454839, 
, SYS, 0.397486467902664,  0.536994769841053,  1, 
30/07/2011, HR, 1,  0.398017037193199,  0.349029402533594, 
, DIA, 0.26797723182851,  1,  0.313514295697118, 
, SYS, 0.401466336937606,  0.535609456584167,  1, 
31/07/2011, HR, 1,  0.41359896058277,  0.371097223051672, 
, DIA, 0.283688656535791,  1,  0.338365503545698, 
, SYS, 0.396890949145458,  0.527602735902684,  1, 
01/08/2011, HR, 1,  0.355222910375045,  0.294406782203526, 
, DIA, 0.189892918700602,  1,  0.223592698055228, 
, SYS, 0.360728154854743,  0.512486045825689,  1, 
02/08/2011, HR, 1,  0.302159290347641,  0.275571474633069, 
, DIA, 0.235372625576201,  1,  0.291508604544271, 
, SYS, 0.311501104013011,  0.423015916345139,  1, 
03/08/2011, HR, 1,  0.315215436504171,  0.247849174981017, 
, DIA, 0.191551329667377,  1,  0.205197798899265, 
, SYS, 0.405065703556343,  0.551865188955577,  1, 
04/08/2011, HR, 1,  0.270415399194205,  0.204177836103641, 
, DIA, 0.177512569164744,  1,  0.180336134823454, 
, SYS, 0.414483401414459,  0.557678129993363,  1, 
05/08/2011, HR, 1,  0.218541681174145,  0.179335646647739, 
, DIA, 0.149886772021688,  1,  0.175802541097224, 
, SYS, 0.29142517585352,  0.416539858591252,  1, 
06/08/2011, HR, 1,  0.271308399070915,  0.287427426182977, 
, DIA, 0.238261898844945,  1,  0.34595439716062, 
, SYS, 0.189830894933719,  0.260175372060803,  1, 
07/08/2011, HR, 1,  0.261799683639131,  0.220659131958864, 
, DIA, 0.130378522855164,  1,  0.167750052478493, 
, SYS, 0.254231847802116,  0.388091181422766,  1, 
08/08/2011, HR, 1,  0.272960205767613,  0.254848278603469, 
, DIA, 0.101721425261068,  1,  0.163340503078176, 
, SYS, 0.145385886566312,  0.250046818883107,  1, 
09/08/2011, HR, 1,  0.22458602360484,  0.204873780698878, 
, DIA, 0.120692937898265,  1,  0.17361159920917, 
, SYS, 0.178894868797009,  0.282092218610391,  1, 
10/08/2011, HR, 1,  0.229416027079357,  0.204964177246155, 
, DIA, 0.118420112387312,  1,  0.166755874587503, 
, SYS, 0.191488693368894,  0.301817627067278,  1, 
11/08/2011, HR, 1,  0.387228291609645,  0.331184263657271, 
, DIA, 0.132249562893674,  1,  0.182794004256735, 
, SYS, 0.268518930988067,  0.433950305029298,  1, 
12/08/2011, HR, 1,  0.375838756847193,  0.302239269766938, 
, DIA, 0.105985838091486,  1,  0.137592200897254, 
, SYS, 0.294581047894479,  0.475555767993879,  1, 
13/08/2011, HR, 1,  0.324889169838056,  0.320698539378487, 
, DIA, 0.263474699711022,  1,  0.351264723156626, 
, SYS, 0.27220669104386,  0.367648388901576,  1, 
14/08/2011, HR, 1,  0.336667117348087,  0.328096914675534, 
, DIA, 0.271252020408742,  1,  0.354554979401426, 
, SYS, 0.292039155360554,  0.391696999752813,  1, 
15/08/2011, HR, 1,  0.432574065597958,  0.422226981133098, 
, DIA, 0.363668521989135,  1,  0.447070154583489, 
, SYS, 0.388838405734873,  0.489726513184665,  1, 
16/08/2011, HR, 1,  0.430276341850742,  0.392486799961224, 
, DIA, 0.276803871417593,  1,  0.34319512257775, 
, SYS, 0.374042797808866,  0.508408328615955,  1, 
17/08/2011, HR, 1,  0.394647175474981,  0.368936721591256, 
, DIA, 0.346609160721817,  1,  0.404109706461896, 
, SYS, 0.416312833509347,  0.519201763422731,  1, 
18/08/2011, HR, 1,  0.387690072324967,  0.364230900221294, 
, DIA, 0.350422422920336,  1,  0.408304298724432, 
, SYS, 0.414170869977412,  0.513664446939417,  1, 
19/08/2011, HR, 1,  0.384775675377786,  0.371517747729854, 
, DIA, 0.395853454179912,  1,  0.455083486901122, 
, SYS, 0.431303608906971,  0.513532310925248,  1, 
20/08/2011, HR, 1,  0.410337102145663,  0.370002075067865, 
, DIA, 0.404606377920705,  1,  0.428897391983772, 
, SYS, 0.521033559027766,  0.612523851804654,  1, 
21/08/2011, HR, 1,  0.268584119372121,  0.27763355380658, 
, DIA, 0.507503319722308,  1,  0.541285360403135, 
, SYS, 0.472897207467772,  0.48793561794877,  1, 
22/08/2011, HR, 1,  0.227115204969567,  0.210189754165613, 
, DIA, 0.452858705204111,  1,  0.446007942183248, 
, SYS, 0.520116446385458,  0.553496815726055,  1, 
23/08/2011, HR, 1,  0.205944335070404,  0.189576399019908, 
, DIA, 0.405677250947506,  1,  0.407255101011314, 
, SYS, 0.474095559506713,  0.517031908617601,  1, 
24/08/2011, HR, 1,  0.139360351855772,  0.125080772246916, 
, DIA, 0.404558536284894,  1,  0.385718454485117, 
, SYS, 0.4881391320912,  0.51853891368045,  1, 
25/08/2011, HR, 1,  0.0279583430009489,  0.0241464127349517, 
, DIA, 0.281946078961166,  1,  0.270051052116989, 
, SYS, 0.375773881130724,  0.416740025194992,  1, 
26/08/2011, HR, 1,  0.00759521807264221,  0.00648775116037761, 
, DIA, 0.285983645868627,  1,  0.26724047271017, 
, SYS, 0.385769116205016,  0.422021476537216,  1, 
27/08/2011, HR, 1,  0.00222305620206922,  0.00212388255466024, 
, DIA, 0.198886116409783,  1,  0.223780650352338, 
, SYS, 0.221933790115659,  0.261373431036995,  1, 
