NOTE:  Columns 2-5 below contain the following output data 
 
    Column 2:   conditional probabilities P(at least one bank from G1 going default|all banks in G2 default)
    Column 3:   conditional probabilities P(at least one bank from G2 going default|all banks in G1 default)
    Column 4:   conditional probabilities P(all banks in G1 going default|all banks in G2 default)
    Column 5:   conditional probabilities P(all banks in G2 going default|all banks in G1 default)
 
where G1 is quadGroup1 defined in the setting file and G2 consists of all the banks not in G1. In this case
    G1=(DIA   &   SYS )
   G2=(HR)

  Date ,  P(at least one from G1 going default|G2 default),  P(at least one from G2 going default|G1 default),  P(G1 going default|G2 default),  P(G2 going default|G1 default) 
 20/07/2011,  0.546665808407557,  0.404839423588493,  0.231492276874166,  0.404839423588493, 
 21/07/2011,  0.471009953023486,  0.515219819181309,  0.182397009640778,  0.515219819181309, 
 22/07/2011,  0.525144226303674,  0.598666074410447,  0.220566475269005,  0.598666074410447, 
 23/07/2011,  0.576326789262289,  0.654150850340824,  0.266127293789333,  0.654150850340824, 
 24/07/2011,  0.50653815754941,  0.712595734069348,  0.209568122183082,  0.712595734069348, 
 25/07/2011,  0.40999778728295,  0.70454437127339,  0.142152636383924,  0.70454437127339, 
 26/07/2011,  0.474509812904788,  0.695254004088758,  0.180163738525946,  0.695254004088758, 
 27/07/2011,  0.523682108709362,  0.611685188639519,  0.205931306800703,  0.611685188639519, 
 28/07/2011,  0.510132264197283,  0.518694337623703,  0.195730781300264,  0.518694337623703, 
 29/07/2011,  0.483900018632426,  0.513120054708557,  0.174890522704498,  0.513120054708557, 
 30/07/2011,  0.489663874958537,  0.498535587868294,  0.179779693599836,  0.498535587868294, 
 31/07/2011,  0.493331559283604,  0.517425349676108,  0.187248032965314,  0.517425349676108, 
 01/08/2011,  0.425628817559226,  0.456239918032432,  0.124992263494397,  0.456239918032432, 
 02/08/2011,  0.410021060370503,  0.415314021620934,  0.136852681747097,  0.415314021620934, 
 03/08/2011,  0.462077097426307,  0.401181153994333,  0.134539936202981,  0.401181153994333, 
 04/08/2011,  0.464908670965076,  0.347152939119276,  0.127087298985967,  0.347152939119276, 
 05/08/2011,  0.352215480887977,  0.311871398231438,  0.0890966357955392,  0.311871398231438, 
 06/08/2011,  0.332883030476709,  0.416700409797922,  0.095209759431761,  0.416700409797922, 
 07/08/2011,  0.312383495343539,  0.373704714413987,  0.0722269701579995,  0.373704714413987, 
 08/08/2011,  0.20784401148768,  0.421359205248047,  0.0392633129823129,  0.421359205248047, 
 09/08/2011,  0.246553242085339,  0.34983932186161,  0.0530345429899719,  0.34983932186161, 
 10/08/2011,  0.255116660529644,  0.351699688868527,  0.0547921443761403,  0.351699688868527, 
 11/08/2011,  0.325030212271217,  0.511032113163558,  0.0757382617637415,  0.511032113163558, 
 12/08/2011,  0.335083267686074,  0.488298022095387,  0.0654836229503047,  0.488298022095387, 
 13/08/2011,  0.399766759540407,  0.455858294249824,  0.135914631636161,  0.455858294249824, 
 14/08/2011,  0.416912407967298,  0.463826486466834,  0.146378760681236,  0.463826486466834, 
 15/08/2011,  0.527366029433506,  0.546834072584722,  0.225140914975055,  0.546834072584722, 
 16/08/2011,  0.474251342992683,  0.53993543509958,  0.176595311615349,  0.53993543509958, 
 17/08/2011,  0.535497312799961,  0.498735493892265,  0.227424590973159,  0.498735493892265, 
 18/08/2011,  0.535988981592824,  0.492376881669409,  0.22860427544922,  0.492376881669409, 
 19/08/2011,  0.56871565392067,  0.489178652610174,  0.258441409179395,  0.489178652610174, 
 20/08/2011,  0.627365375009161,  0.493857073385001,  0.29827456606688,  0.493857073385001, 
 21/08/2011,  0.648721392808783,  0.359746910249503,  0.331679134162219,  0.359746910249503, 
 22/08/2011,  0.646761103419609,  0.295577238533754,  0.326214008007992,  0.295577238533754, 
 23/08/2011,  0.598669510627704,  0.276005534422099,  0.281103297453451,  0.276005534422099, 
 24/08/2011,  0.60671045189233,  0.18998661504632,  0.285987093414716,  0.18998661504632, 
 25/08/2011,  0.477889665747147,  0.0427900637736378,  0.179830250375935,  0.0427900637736378, 
 26/08/2011,  0.48666468493538,  0.0116477725779008,  0.185088043139047,  0.0116477725779008, 
 27/08/2011,  0.326988257866157,  0.00401267359561886,  0.0938316350392063,  0.00401267359561886, 
