NOTE: This file contains pair joint default matrixes. There is a matrix for each day. Each element in 
the matrix is the joint probability of banks indicated in its row and  column headings going default. 
   
  Date ,    ,  HR,  DIA,  SYS 
, DIA, 0.00727534219516498,  0.0597606482250001,  0.00571331086346818, 
, SYS, 0.00217268960671486,  0.00571331086346818,  0.0132142826535642, 
18/07/2011, HR, 0.0633372932111429,  0.0262290354017713,  0.0134807146042743, 
, DIA, 0.0262290354017713,  0.103787328200303,  0.0236700622387347, 
, SYS, 0.0134807146042743,  0.0236700622387347,  0.0428921106600925, 
19/07/2011, HR, 0.0775032680477897,  0.0349504793191168,  0.0252370943702752, 
, DIA, 0.0349504793191168,  0.118733747664543,  0.0417038895240539, 
, SYS, 0.0252370943702752,  0.0417038895240539,  0.0756762488501416, 
20/07/2011, HR, 0.0720937768752696,  0.031632705622396,  0.0244676505211567, 
, DIA, 0.031632705622396,  0.111752816520399,  0.0412241294049817, 
, SYS, 0.0244676505211567,  0.0412241294049817,  0.0781273394748526, 
21/07/2011, HR, 0.0966974642038879,  0.0331578069033723,  0.0300249896935333, 
, DIA, 0.0331578069033723,  0.0867028008533602,  0.0342326279265202, 
, SYS, 0.0300249896935333,  0.0342326279265202,  0.0763065968518287, 
22/07/2011, HR, 0.141046488136389,  0.0567540075749815,  0.0484258643926584, 
, DIA, 0.0567540075749815,  0.1211065412685,  0.0519657401447067, 
, SYS, 0.0484258643926584,  0.0519657401447067,  0.0988464115069845, 
23/07/2011, HR, 0.186095612949474,  0.079370230664866,  0.0774067715127023, 
, DIA, 0.079370230664866,  0.145478262067554,  0.0757090198532488, 
, SYS, 0.0774067715127023,  0.0757090198532488,  0.14113478912454, 
24/07/2011, HR, 0.209220229427867,  0.0755572691173228,  0.0742666550144958, 
, DIA, 0.0755572691173228,  0.12560194810965,  0.0615298263457475, 
, SYS, 0.0742666550144958,  0.0615298263457475,  0.123199482036325, 
25/07/2011, HR, 0.179841913659554,  0.0510641267592342,  0.0482356610510438, 
, DIA, 0.0510641267592342,  0.0888409345691086,  0.0362858649382529, 
, SYS, 0.0482356610510438,  0.0362858649382529,  0.0831703077929871, 
26/07/2011, HR, 0.187568799619494,  0.0541722861769944,  0.0686240459837397, 
, DIA, 0.0541722861769944,  0.0915859616064791,  0.0486053959631987, 
, SYS, 0.0686240459837397,  0.0486053959631987,  0.12232065544993, 
27/07/2011, HR, 0.147152677893021,  0.0439903783030239,  0.0633741944198433, 
, DIA, 0.0439903783030239,  0.0852123951465583,  0.049540752623119, 
, SYS, 0.0633741944198433,  0.049540752623119,  0.136082309625327, 
