NOTE: This file contains default dependent matrixes. There is a matrix for each day. Each element in the matrix 
is the conditional probability of the bank indicated in its row heading going default given the bank indicated in 
 its column heading default.
   
  Date ,    ,  HR,  DIA,  SYS 
, DIA, 0.025231835068539,  1,  0.0935052681638523, 
, SYS, 0.259764208239465,  0.559467492140378,  1, 
15/04/2016, HR, 1,  0.457501152577579,  0.779108075043709, 
, DIA, 0.0303881735475704,  1,  0.111588586224392, 
, SYS, 0.259795100028599,  0.560196795041749,  1, 
16/04/2016, HR, 1,  0.455471896745719,  0.778286059675038, 
, DIA, 0.0304277800088283,  1,  0.112206006284382, 
, SYS, 0.258478080938245,  0.557817187709456,  1, 
17/04/2016, HR, 1,  0.45481096678849,  0.777446233454937, 
, DIA, 0.0326566946698352,  1,  0.120017798353276, 
, SYS, 0.258847214930833,  0.556515789715874,  1, 
18/04/2016, HR, 1,  0.466889860848868,  0.770844117299831, 
, DIA, 0.0529017028102855,  1,  0.175151545047321, 
, SYS, 0.289915146958621,  0.581384043039445,  1, 
19/04/2016, HR, 1,  0.453972324203556,  0.768322075164003, 
, DIA, 0.0913837214911742,  1,  0.302874543525283, 
, SYS, 0.272541372729563,  0.533718722179534,  1, 
20/04/2016, HR, 1,  0.463759222291585,  0.773218868130103, 
, DIA, 0.104224653710253,  1,  0.335478045053505, 
, SYS, 0.277620856748272,  0.53596428270988,  1, 
21/04/2016, HR, 1,  0.470399721341459,  0.781738877147907, 
, DIA, 0.105271216971357,  1,  0.34404283892637, 
, SYS, 0.269292247400352,  0.529580609383839,  1, 
22/04/2016, HR, 1,  0.462227447280993,  0.772910062043557, 
, DIA, 0.11489327219589,  1,  0.365859869460353, 
, SYS, 0.276938853364888,  0.527388718817803,  1, 
23/04/2016, HR, 1,  0.455617408875359,  0.707189830336386, 
, DIA, 0.146913407140714,  1,  0.350018994716786, 
, SYS, 0.42056093111992,  0.645540376249676,  1, 
24/04/2016, HR, 1,  0.42911759649271,  0.661050238291013, 
, DIA, 0.187619511029403,  1,  0.401036244946978, 
, SYS, 0.480395587510513,  0.666571118844604,  1, 
25/04/2016, HR, 1,  0.441383513823856,  0.69299105937407, 
, DIA, 0.203259824793727,  1,  0.459639005086125, 
, SYS, 0.429443599344023,  0.618528818862266,  1, 
26/04/2016, HR, 1,  0.40008280492194,  0.636535573979442, 
, DIA, 0.210649596144092,  1,  0.450585707557045, 
, SYS, 0.47436365274908,  0.637757231838058,  1, 
27/04/2016, HR, 1,  0.337366868832772,  0.56081350844199, 
, DIA, 0.231749571627386,  1,  0.480545916260136, 
, SYS, 0.501850119668889,  0.625999443681949,  1, 
28/04/2016, HR, 1,  0.32563961423724,  0.568426149350831, 
, DIA, 0.237956177759989,  1,  0.520168485153076, 
, SYS, 0.457941541259783,  0.573482641159234,  1, 
29/04/2016, HR, 1,  0.337267792808079,  0.545408434175299, 
, DIA, 0.226983562053801,  1,  0.451739262181441, 
, SYS, 0.538989622996058,  0.663325748736793,  1, 
30/04/2016, HR, 1,  0.341914077146477,  0.551329680022235, 
, DIA, 0.224334546171335,  1,  0.447642809355346, 
, SYS, 0.536983086152633,  0.664510229345733,  1, 
01/05/2016, HR, 1,  0.350064681055729,  0.565749996602116, 
, DIA, 0.222415556758425,  1,  0.450739530080611, 
, SYS, 0.522906301707913,  0.655704400997595,  1, 
02/05/2016, HR, 1,  0.345915726224859,  0.55839597613589, 
, DIA, 0.233974351877425,  1,  0.466839542497318, 
, SYS, 0.530268532038848,  0.655425393935686,  1, 
03/05/2016, HR, 1,  0.355538991902462,  0.571259875549874, 
, DIA, 0.228910032936685,  1,  0.460373911125705, 
, SYS, 0.523963753854245,  0.655844132487689,  1, 
04/05/2016, HR, 1,  0.356724093303323,  0.557273912922445, 
, DIA, 0.193325095025779,  1,  0.377638419242375, 
, SYS, 0.567633102173098,  0.709772848699275,  1, 
05/05/2016, HR, 1,  0.365979107291633,  0.613109147591939, 
, DIA, 0.167817085567157,  1,  0.388996790642103, 
, SYS, 0.447901281264289,  0.619741595824593,  1, 
06/05/2016, HR, 1,  0.421668657151337,  0.663294283577998, 
, DIA, 0.135021321028549,  1,  0.309327259377555, 
, SYS, 0.459260954984026,  0.668868020120772,  1, 
07/05/2016, HR, 1,  0.372819481686117,  0.65764533827191, 
, DIA, 0.14341272312328,  1,  0.386071076651667, 
, SYS, 0.36384946646937,  0.555275074773179,  1, 
08/05/2016, HR, 1,  0.38247911036914,  0.696613494775203, 
, DIA, 0.130646985143808,  1,  0.395566494265897, 
, SYS, 0.303983095201667,  0.50534197814536,  1, 
09/05/2016, HR, 1,  0.328048614411695,  0.713905978847872, 
, DIA, 0.105438886881898,  1,  0.427209568102159, 
, SYS, 0.193156242259218,  0.359621869991179,  1, 
10/05/2016, HR, 1,  0.298762121301581,  0.680243100764249, 
, DIA, 0.119436947135229,  1,  0.464810926557253, 
, SYS, 0.202317284063033,  0.345805590153415,  1, 
11/05/2016, HR, 1,  0.242329988731765,  0.628855623574142, 
, DIA, 0.117055605183024,  1,  0.484328097384913, 
, SYS, 0.185347011754195,  0.29552161508207,  1, 
12/05/2016, HR, 1,  0.227557809002379,  0.592930365033825, 
, DIA, 0.124395486948634,  1,  0.487298145601923, 
, SYS, 0.206151588559701,  0.309930895858196,  1, 
13/05/2016, HR, 1,  0.214163035989311,  0.597424953380486, 
, DIA, 0.10419501640741,  1,  0.45965530097262, 
, SYS, 0.175618827142864,  0.277726649258123,  1, 
14/05/2016, HR, 1,  0.167620168256399,  0.497156279088538, 
, DIA, 0.11092756285604,  1,  0.460844123127867, 
, SYS, 0.205634661730996,  0.288034325621605,  1, 
15/05/2016, HR, 1,  0.179607075195001,  0.466346899105631, 
, DIA, 0.11876960801856,  1,  0.420297066242581, 
, SYS, 0.274451820663512,  0.374051584599596,  1, 
16/05/2016, HR, 1,  0.162206612847358,  0.433135958827702, 
, DIA, 0.156050574939128,  1,  0.512620326583859, 
, SYS, 0.285150923027356,  0.350791892143488,  1, 
17/05/2016, HR, 1,  0.176659446294794,  0.424690877153247, 
, DIA, 0.158986129932117,  1,  0.473981724950627, 
, SYS, 0.338264477518911,  0.419491036549955,  1, 
18/05/2016, HR, 1,  0.136570095218105,  0.36276075998077, 
, DIA, 0.145106585379425,  1,  0.466483063186587, 
, SYS, 0.317721819021239,  0.384530778489932,  1, 
19/05/2016, HR, 1,  0.127117845280919,  0.335958192520447, 
, DIA, 0.0939434892828953,  1,  0.32302570715558, 
, SYS, 0.32982978805673,  0.429122771809244,  1, 
20/05/2016, HR, 1,  0.0708707622960391,  0.191558237299519, 
, DIA, 0.148899503537137,  1,  0.448128229196886, 
, SYS, 0.382892865899652,  0.426336582395902,  1, 
21/05/2016, HR, 1,  0.0548953647040356,  0.149800244689503, 
, DIA, 0.173471392432144,  1,  0.499119913926382, 
, SYS, 0.396446111097195,  0.418007762881953,  1, 
22/05/2016, HR, 1,  0.0537163684754499,  0.146558076893545, 
, DIA, 0.159541443628308,  1,  0.46885137492868, 
, SYS, 0.396524296285075,  0.427098814672304,  1, 
23/05/2016, HR, 1,  0.0742495879359107,  0.290476850093532, 
, DIA, 0.116789825086063,  1,  0.519062615684616, 
, SYS, 0.195555856331926,  0.222161137586581,  1, 
24/05/2016, HR, 1,  0.0820165362170936,  0.354574204272781, 
, DIA, 0.0829359531144545,  1,  0.459286525222601, 
, SYS, 0.142079786705888,  0.181998348651557,  1, 
25/05/2016, HR, 1,  0.07425373665195,  0.329014109603325, 
, DIA, 0.0723278408325032,  1,  0.418810154276376, 
, SYS, 0.142558473963331,  0.186298145035102,  1, 
26/05/2016, HR, 1,  0.0636889180534189,  0.334827489452967, 
, DIA, 0.0628224018688553,  1,  0.433743680277185, 
, SYS, 0.100101247938995,  0.131462195164281,  1, 
27/05/2016, HR, 1,  0.080498383765302,  0.412913550226893, 
, DIA, 0.0554006985552034,  1,  0.410445410130581, 
, SYS, 0.0841954036800227,  0.121606439199218,  1, 
28/05/2016, HR, 1,  0.088159926730746,  0.43821626586217, 
, DIA, 0.0506563820573974,  1,  0.382455843130967, 
, SYS, 0.0836211055654211,  0.127012295051745,  1, 
29/05/2016, HR, 1,  0.0706148052627389,  0.453582434311648, 
, DIA, 0.0470382823016565,  1,  0.447792453468841, 
, SYS, 0.0338115964448792,  0.0501107071212503,  1, 
30/05/2016, HR, 1,  0.0866868335924399,  0.51607901896192, 
, DIA, 0.0453244190767733,  1,  0.43647389457267, 
, SYS, 0.0300501172371367,  0.0486081547088563,  1, 
31/05/2016, HR, 1,  0.0956055236072984,  0.556967924811315, 
, DIA, 0.0450394155009814,  1,  0.44572742740071, 
, SYS, 0.0219357951343226,  0.0372634270292437,  1, 
01/06/2016, HR, 1,  0.110226020421875,  0.595546286304379, 
, DIA, 0.0407229423701407,  1,  0.410736838370228, 
, SYS, 0.0232669530271917,  0.0434342799659639,  1, 
02/06/2016, HR, 1,  0.109683936858889,  0.590652520244705, 
, DIA, 0.0425816955699663,  1,  0.420077291122183, 
, SYS, 0.0247935878722529,  0.0454209904957495,  1, 
03/06/2016, HR, 1,  0.129295561006944,  0.653407940928312, 
, DIA, 0.0371201080014685,  1,  0.395232930769192, 
, SYS, 0.0155568175538888,  0.0327765966566951,  1, 
04/06/2016, HR, 1,  0.136174225468363,  0.657700322773477, 
, DIA, 0.0342534922063669,  1,  0.36086139714546, 
, SYS, 0.0219288200097586,  0.0478319066387581,  1, 
05/06/2016, HR, 1,  0.0910265500141325,  0.550761693895659, 
, DIA, 0.0360764486612619,  1,  0.390693312732263, 
, SYS, 0.0207276259275903,  0.0370993342837198,  1, 
06/06/2016, HR, 1,  0.0922730813113805,  0.53889148410906, 
, DIA, 0.0523067201756867,  1,  0.483035785386481, 
, SYS, 0.0249718151681505,  0.0394862264555525,  1, 
07/06/2016, HR, 1,  0.117377264519588,  0.595315420851962, 
, DIA, 0.0568226581096214,  1,  0.488698789942265, 
, SYS, 0.0298933844695544,  0.0506910931963821,  1, 
08/06/2016, HR, 1,  0.118691061977619,  0.594697985975554, 
, DIA, 0.045970449572545,  1,  0.42074912351912, 
, SYS, 0.0344545656969451,  0.0629379795361467,  1, 
09/06/2016, HR, 1,  0.117578523686546,  0.599018374371987, 
, DIA, 0.0427286231895893,  1,  0.407228701633286, 
, SYS, 0.0310007524098353,  0.0579935339061293,  1, 
10/06/2016, HR, 1,  0.11521774904453,  0.589181171896223, 
, DIA, 0.0542006280318773,  1,  0.47388803000269, 
, SYS, 0.0310987719448227,  0.0531722681381741,  1, 
11/06/2016, HR, 1,  0.109944044095165,  0.581877728551679, 
, DIA, 0.0600827119068923,  1,  0.513092422019261, 
, SYS, 0.0263634961576033,  0.0425391736864657,  1, 
12/06/2016, HR, 1,  0.110557165463173,  0.590816975254301, 
, DIA, 0.0524176995975456,  1,  0.479503956296051, 
, SYS, 0.0233943186470117,  0.0400459470487992,  1, 
13/06/2016, HR, 1,  0.100798175974753,  0.562796676788003, 
, DIA, 0.056522544576855,  1,  0.502868916639563, 
, SYS, 0.0241609038100368,  0.0384988194303903,  1, 
14/06/2016, HR, 1,  0.107237000323585,  0.601650368878157, 
, DIA, 0.0611936019724977,  1,  0.548587750421035, 
, SYS, 0.00894627747214229,  0.0142949592705933,  1, 
15/06/2016, HR, 1,  0.105214689656822,  0.611615685368792, 
, DIA, 0.0426288852371481,  1,  0.456911169346333, 
, SYS, 0.00636488513538213,  0.011735892781723,  1, 
16/06/2016, HR, 1,  0.102978805492702,  0.612231487211658, 
, DIA, 0.0425875966166795,  1,  0.464398538891717, 
, SYS, 0.00283715322352099,  0.00520382510547363,  1, 
17/06/2016, HR, 1,  0.109269354786253,  0.630733681922373, 
, DIA, 0.0393317573179686,  1,  0.441877699684265, 
, SYS, 0.00265484226293759,  0.00516713503749228,  1, 
18/06/2016, HR, 1,  0.110423728143348,  0.62254149240225, 
, DIA, 0.0403116614467832,  1,  0.436524103830126, 
, SYS, 0.00834638622567555,  0.0160313506107714,  1, 
19/06/2016, HR, 1,  0.140866695857595,  0.696372033899427, 
, DIA, 0.0171209574875806,  1,  0.22581934883711, 
, SYS, 0.0128191861730804,  0.0342027135410098,  1, 
