NOTE: Each column in this file (except column 1) contains the conditional probabilities of all other banks
going default given the bank indicated in that column heading default.
   
  Date ,  HR,  DIA,  SYS 
 21/03/2016,  0.143076156191353,  0.0987126622638092,  0.343051612545489, 
 22/03/2016,  0.07151613463622,  0.0776504587039572,  0.337122872572986, 
 23/03/2016,  0.0765509441148794,  0.0727329394961683,  0.321013502988789, 
 24/03/2016,  0.0706155093183774,  0.0908454043978698,  0.344644857053294, 
 25/03/2016,  0.0488603010217184,  0.0999594220140139,  0.302271478334314, 
 26/03/2016,  0.0425708040943148,  0.128354350403576,  0.2419449406584, 
 27/03/2016,  0.0388848418858436,  0.150044170474443,  0.209353570992578, 
 28/03/2016,  0.018167974487806,  0.205611224861014,  0.107774436967795, 
 29/03/2016,  0.0200743426051532,  0.22506544793186,  0.0890947226158698, 
 30/03/2016,  0.0220706074118203,  0.219785644225345,  0.0954133276231556, 
 31/03/2016,  0.00888860648528406,  0.179389158135003,  0.0570122932610079, 
 01/04/2016,  0.000432934326312508,  0.06940420871691,  0.00914076008782426, 
 02/04/2016,  0.000483812099539021,  0.0436934728737695,  0.0106752111745209, 
 03/04/2016,  0.000174573652739434,  0.0279360404460447,  0.0061592903233898, 
 04/04/2016,  0.000143560754078464,  0.0261141312126568,  0.00577152655688724, 
 05/04/2016,  0.00135901786526596,  0.114803198659233,  0.0117390571380493, 
 06/04/2016,  0.00197598165827848,  0.100116685971732,  0.0240458669916851, 
 07/04/2016,  0.00330712942366647,  0.215667328915474,  0.0178472588350948, 
 08/04/2016,  0.00717724498622824,  0.252287859735271,  0.0321124320878064, 
 09/04/2016,  0.0197566620442378,  0.330568446444505,  0.0495922773088162, 
 10/04/2016,  0.01822876484644,  0.271819723131989,  0.052725635778616, 
 11/04/2016,  0.0132643006610214,  0.302933135207243,  0.0313539576011357, 
 12/04/2016,  0.0115202852549334,  0.328026150725657,  0.0281991986462728, 
 13/04/2016,  0.0213814044797722,  0.34736159082618,  0.0448593424606991, 
 14/04/2016,  0.0211626561020177,  0.37752636187175,  0.0630969702469935, 
 15/04/2016,  0.0254187999696857,  0.382686055977191,  0.0762292757335409, 
 16/04/2016,  0.0254211198952294,  0.380527455263613,  0.0765438336742828, 
 17/04/2016,  0.027259483648155,  0.379643813849425,  0.0818737141670523, 
 18/04/2016,  0.0448865237709057,  0.396151006944771,  0.11934703363319, 
 19/04/2016,  0.0746689152276491,  0.370937191422304,  0.210499328316216, 
 20/04/2016,  0.0849167365979752,  0.377846491423194,  0.236506809058384, 
 21/04/2016,  0.0848916327195743,  0.379334461255203,  0.246435202951802, 
 22/04/2016,  0.0928558038185374,  0.373568446123536,  0.25915173771565, 
 23/04/2016,  0.131020805433,  0.406330239301915,  0.220316663552087, 
 24/04/2016,  0.17040786895682,  0.389751656152305,  0.234490418540958, 
 25/04/2016,  0.17894229840513,  0.388577430497771,  0.288758321530513, 
 26/04/2016,  0.189691531202955,  0.360277547466566,  0.254541862542706, 
 27/04/2016,  0.210316719713972,  0.306166232346545,  0.235027257828738, 
 28/04/2016,  0.210634275591104,  0.28824998322931,  0.261452651502589, 
 29/04/2016,  0.209422279301155,  0.311174030690363,  0.211916282914969, 
 30/04/2016,  0.206924274810054,  0.315378632798037,  0.212452677117344, 
 01/05/2016,  0.204109502484899,  0.32125238418204,  0.22083296751278, 
 02/05/2016,  0.214846555737659,  0.317636534767863,  0.226242827854199, 
 03/05/2016,  0.209878451598478,  0.325979478252104,  0.228823343711861, 
 04/05/2016,  0.181062296866338,  0.334096738307299,  0.177757946587583, 
 05/05/2016,  0.150875967558237,  0.32903355300273,  0.20652639260292, 
 06/05/2016,  0.122972824187479,  0.384041462831472,  0.17760528177675, 
 07/05/2016,  0.123640597028047,  0.321419343385131,  0.223476106879205, 
 08/05/2016,  0.107649562131079,  0.315152383426232,  0.246691802507642, 
 09/05/2016,  0.0748393276904617,  0.232845190976439,  0.276606351760946, 
 10/05/2016,  0.0849849687242621,  0.212583209331879,  0.28574147241584, 
 11/05/2016,  0.0801371962320608,  0.165901033355444,  0.271893924973707, 
 12/05/2016,  0.0887074019939077,  0.162273266781473,  0.255139010147467, 
 13/05/2016,  0.070853902382543,  0.145633518465059,  0.241032752674526, 
 14/05/2016,  0.0803799549577082,  0.121460358702176,  0.194332020602415, 
 15/05/2016,  0.0954381932580947,  0.144324588073937,  0.162168009578351, 
 16/05/2016,  0.12354267687336,  0.128416310965468,  0.18765773308947, 
 17/05/2016,  0.133231250797396,  0.14804158705593,  0.167271766696836, 
 18/05/2016,  0.120182433470853,  0.11311220879287,  0.137219001944939, 
 19/05/2016,  0.0806853064172633,  0.109177787368609,  0.0821844802636196, 
 20/05/2016,  0.129789018298202,  0.0617748645626207,  0.0649324074179913, 
 21/05/2016,  0.15115081049423,  0.0478319724714091,  0.0571135086541464, 
 22/05/2016,  0.139745104609918,  0.0470510944438686,  0.0516507411495222, 
 23/05/2016,  0.0820865203677489,  0.0521868262745213,  0.121930553852043, 
 24/05/2016,  0.0526089742728761,  0.0520257582117723,  0.131290914935187, 
 25/05/2016,  0.0469030476802031,  0.048151949657739,  0.108248664854211, 
 26/05/2016,  0.0343938996555603,  0.0348682984339454,  0.115043751314537, 
 27/05/2016,  0.0279257176843949,  0.0405766569322214,  0.136954117774881, 
 28/05/2016,  0.0258269116014349,  0.0449479126220279,  0.135345887670412, 
 29/05/2016,  0.0125898723385692,  0.0189001668421787,  0.168893088272558, 
 30/05/2016,  0.0111112094619668,  0.0212511397886586,  0.190823284759956, 
 31/05/2016,  0.0084284595381424,  0.0178911577422552,  0.214005537048898, 
 01/06/2016,  0.00827017734823327,  0.0223851392906052,  0.211685363402025, 
 02/06/2016,  0.00902052739992827,  0.0232354993037303,  0.214894160141572, 
 03/06/2016,  0.00541528697470013,  0.0188623526467043,  0.22744957311595, 
 04/06/2016,  0.00692223177487476,  0.0275192247487354,  0.20761509605268, 
 05/06/2016,  0.00685020234443799,  0.0172841371435339,  0.182019352333482, 
 06/06/2016,  0.0104509063170692,  0.0184362033240384,  0.225530438118619, 
 07/06/2016,  0.0129150632970438,  0.0266783507026338,  0.257198590204463, 
 08/06/2016,  0.0125764507427441,  0.0324711267443641,  0.217073986455554, 
 09/06/2016,  0.0109284830444489,  0.0300724621244719,  0.211167847189436, 
 10/06/2016,  0.0129498517333531,  0.0275283298617836,  0.245341161177572, 
 11/06/2016,  0.0119872575712284,  0.0219352211836506,  0.264574856286603, 
 12/06/2016,  0.00987768304226636,  0.0208335857330861,  0.249458122957472, 
 13/06/2016,  0.0106715649212703,  0.0190308891242075,  0.248580157474218, 
 14/06/2016,  0.0044168094620393,  0.00774011305827025,  0.297036957592166, 
 15/06/2016,  0.00256313269224263,  0.00632620837404762,  0.2462970069236, 
 16/06/2016,  0.00116377837380408,  0.00281407067581846,  0.251132634879199, 
 17/06/2016,  0.00103674472843421,  0.00288022797044723,  0.246308350935835, 
 18/06/2016,  0.00320617618547904,  0.0087825188736612,  0.23914274434995, 
 19/06/2016,  0.00249240896462453,  0.0205068797015115,  0.135394234592638, 
